"rainfall data copyright Foley Matthews 2013",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
5,21,5,9
5,21,5,9
6,21,5,9
6,21,5,9
10,11,11,9
10,11,11,9
58,10,15,9
58,10,15,9
26,8,16,9
38,8,16,9
12,9,16,9
4,10,16,9
31,10,16,9
43,10,16,9
21,11,16,9
32,20,16,9
47,20,16,9
59,20,16,9
2,21,16,9
3,21,16,9
5,21,16,9
6,21,16,9
7,21,16,9
10,21,16,9
13,21,16,9
16,21,16,9
17,21,16,9
19,21,16,9
22,21,16,9
25,21,16,9
29,21,16,9
31,21,16,9
35,21,16,9
39,21,16,9
42,21,16,9
44,21,16,9
47,21,16,9
50,21,16,9
52,21,16,9
53,21,16,9
56,21,16,9
0,22,16,9
2,22,16,9
4,22,16,9
6,22,16,9
7,22,16,9
9,22,16,9
10,22,16,9
11,22,16,9
13,22,16,9
21,22,16,9
30,22,16,9
38,22,16,9
43,22,16,9
52,22,16,9
2,23,16,9
22,23,16,9
29,23,16,9
33,23,16,9
36,23,16,9
40,23,16,9
42,23,16,9
46,23,16,9
48,23,16,9
50,23,16,9
52,23,16,9
57,23,16,9
7,2,17,9
57,12,17,9
58,12,17,9
59,12,17,9
34,15,17,9
43,20,21,9
33,8,28,9
58,12,28,9
58,12,28,9
38,21,28,9
