rainfall data copyright Foley Matthews 2021,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
37,13,1,7
38,13,1,7
39,13,1,7
50,13,1,7
17,14,1,7
20,14,1,7
20,16,1,7
29,16,1,7
13,17,1,7
49,18,1,7
14,19,1,7
27,19,1,7
3,20,1,7
39,20,1,7
51,20,1,7
0,21,1,7
8,21,1,7
24,21,1,7
33,21,1,7
43,21,1,7
47,21,1,7
48,21,1,7
52,21,1,7
26,22,1,7
58,23,1,7
58,23,1,7
12,3,2,7
21,5,2,7
16,6,2,7
22,6,2,7
38,10,2,7
53,10,2,7
8,12,2,7
9,12,2,7
10,12,2,7
12,12,2,7
14,12,2,7
15,12,2,7
16,12,2,7
16,12,2,7
17,12,2,7
17,12,2,7
17,12,2,7
17,12,2,7
18,12,2,7
18,12,2,7
18,12,2,7
19,12,2,7
19,12,2,7
19,12,2,7
20,12,2,7
20,12,2,7
23,12,2,7
13,14,2,7
32,18,2,7
26,23,2,7
30,0,3,7
26,3,3,7
36,3,3,7
38,3,3,7
42,3,3,7
45,3,3,7
48,3,3,7
51,3,3,7
56,3,3,7
20,4,3,7
55,6,3,7
4,7,3,7
14,7,3,7
23,7,3,7
30,7,3,7
35,7,3,7
39,7,3,7
42,7,3,7
46,7,3,7
49,7,3,7
53,7,3,7
55,7,3,7
2,8,3,7
9,8,3,7
15,8,3,7
21,8,3,7
7,10,3,7
13,11,3,7
51,18,3,7
30,4,4,7
43,0,5,7
43,0,5,7
52,21,5,7
52,21,5,7
20,22,6,7
20,22,6,7
7,20,7,7
7,20,7,7
14,0,8,7
14,0,8,7
57,20,8,7
57,20,8,7
8,3,9,7
11,3,9,7
13,3,9,7
15,3,9,7
16,3,9,7
17,3,9,7
18,3,9,7
19,3,9,7
22,3,9,7
23,3,9,7
27,3,9,7
29,3,9,7
31,3,9,7
33,3,9,7
37,3,9,7
43,3,9,7
53,3,9,7
5,4,9,7
12,4,9,7
15,4,9,7
21,4,9,7
24,4,9,7
35,4,9,7
27,5,9,7
0,6,9,7
7,6,9,7
11,6,9,7
14,6,9,7
28,6,9,7
58,6,9,7
22,7,9,7
28,7,9,7
36,7,9,7
52,7,9,7
45,8,9,7
54,8,9,7
7,9,9,7
17,9,9,7
26,9,9,7
34,9,9,7
29,10,9,7
33,10,9,7
52,10,9,7
21,11,9,7
24,11,9,7
29,11,9,7
35,11,9,7
38,11,9,7
39,11,9,7
45,11,9,7
34,21,9,7
34,21,9,7
49,8,10,7
20,23,11,7
20,23,11,7
25,0,14,7
25,0,14,7
34,23,14,7
34,23,14,7
57,7,15,7
2,1,16,7
2,1,16,7
58,9,16,7
59,9,16,7
59,9,16,7
0,10,16,7
1,10,16,7
7,10,16,7
7,10,16,7
12,10,16,7
16,10,16,7
17,10,16,7
18,10,16,7
18,10,16,7
18,10,16,7
21,10,16,7
22,10,16,7
22,10,16,7
24,10,16,7
28,10,16,7
32,10,16,7
55,11,16,7
57,11,16,7
0,12,16,7
0,12,16,7
1,12,16,7
2,12,16,7
7,12,16,7
11,12,16,7
4,13,16,7
23,0,19,7
23,0,19,7
11,0,21,7
11,0,21,7
25,0,22,7
25,0,22,7
18,13,23,7
56,14,23,7
43,15,23,7
33,16,23,7
45,18,23,7
53,18,23,7
40,19,23,7
45,19,23,7
48,19,23,7
51,19,23,7
53,19,23,7
55,19,23,7
58,19,23,7
0,20,23,7
2,20,23,7
4,20,23,7
6,20,23,7
8,20,23,7
10,20,23,7
11,20,23,7
11,20,23,7
12,20,23,7
14,20,23,7
15,20,23,7
18,20,23,7
24,20,23,7
30,20,23,7
34,20,23,7
3,21,23,7
11,21,23,7
18,21,23,7
21,21,23,7
25,21,23,7
25,21,23,7
26,21,23,7
26,21,23,7
28,21,23,7
30,21,23,7
33,21,23,7
40,21,23,7
52,21,23,7
58,21,23,7
3,22,23,7
7,22,23,7
18,22,23,7
27,22,23,7
33,23,23,7
35,23,23,7
38,23,23,7
40,23,23,7
27,0,24,7
28,0,24,7
29,0,24,7
35,0,24,7
58,0,24,7
22,5,24,7
11,22,27,7
11,22,27,7
33,7,28,7
