"rainfall data copyright Foley Matthews 2007",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
9,2,3,1
20,3,3,1
44,5,3,1
57,5,3,1
3,6,3,1
7,6,3,1
8,6,3,1
10,6,3,1
12,6,3,1
15,6,3,1
17,6,3,1
21,6,3,1
30,6,3,1
35,6,3,1
37,6,3,1
39,6,3,1
39,6,3,1
40,6,3,1
41,6,3,1
42,6,3,1
42,6,3,1
43,6,3,1
43,6,3,1
44,6,3,1
44,6,3,1
45,6,3,1
45,6,3,1
46,6,3,1
46,6,3,1
47,6,3,1
47,6,3,1
47,6,3,1
47,6,3,1
48,6,3,1
48,6,3,1
48,6,3,1
49,6,3,1
49,6,3,1
50,6,3,1
51,6,3,1
52,6,3,1
52,6,3,1
53,6,3,1
53,6,3,1
53,6,3,1
53,6,3,1
54,6,3,1
54,6,3,1
54,6,3,1
55,6,3,1
55,6,3,1
56,6,3,1
56,6,3,1
57,6,3,1
59,6,3,1
0,7,3,1
0,7,3,1
0,7,3,1
1,7,3,1
1,7,3,1
2,7,3,1
2,7,3,1
3,7,3,1
3,7,3,1
3,7,3,1
3,7,3,1
4,7,3,1
4,7,3,1
4,7,3,1
5,7,3,1
6,7,3,1
7,7,3,1
8,7,3,1
8,7,3,1
9,7,3,1
10,7,3,1
10,7,3,1
11,7,3,1
11,7,3,1
12,7,3,1
12,7,3,1
13,7,3,1
13,7,3,1
13,7,3,1
14,7,3,1
14,7,3,1
14,7,3,1
15,7,3,1
15,7,3,1
16,7,3,1
17,7,3,1
17,7,3,1
18,7,3,1
18,7,3,1
19,7,3,1
19,7,3,1
20,7,3,1
21,7,3,1
22,7,3,1
23,7,3,1
24,7,3,1
25,7,3,1
26,7,3,1
27,7,3,1
29,7,3,1
31,7,3,1
32,7,3,1
33,7,3,1
33,7,3,1
34,7,3,1
36,7,3,1
37,7,3,1
39,7,3,1
41,7,3,1
43,7,3,1
45,7,3,1
47,7,3,1
48,7,3,1
49,7,3,1
51,7,3,1
52,7,3,1
53,7,3,1
54,7,3,1
56,7,3,1
57,7,3,1
59,7,3,1
0,8,3,1
2,8,3,1
3,8,3,1
5,8,3,1
6,8,3,1
7,8,3,1
8,8,3,1
9,8,3,1
10,8,3,1
12,8,3,1
12,8,3,1
14,8,3,1
18,8,3,1
22,8,3,1
24,8,3,1
26,8,3,1
27,8,3,1
27,8,3,1
27,8,3,1
28,8,3,1
28,8,3,1
29,8,3,1
29,8,3,1
30,8,3,1
30,8,3,1
31,8,3,1
32,8,3,1
32,8,3,1
33,8,3,1
33,8,3,1
34,8,3,1
35,8,3,1
35,8,3,1
36,8,3,1
36,8,3,1
37,8,3,1
37,8,3,1
38,8,3,1
38,8,3,1
39,8,3,1
39,8,3,1
39,8,3,1
40,8,3,1
40,8,3,1
41,8,3,1
41,8,3,1
42,8,3,1
42,8,3,1
42,8,3,1
43,8,3,1
43,8,3,1
44,8,3,1
44,8,3,1
45,8,3,1
45,8,3,1
46,8,3,1
46,8,3,1
47,8,3,1
48,8,3,1
48,8,3,1
49,8,3,1
49,8,3,1
50,8,3,1
50,8,3,1
51,8,3,1
52,8,3,1
52,8,3,1
53,8,3,1
53,8,3,1
54,8,3,1
54,8,3,1
54,8,3,1
55,8,3,1
56,8,3,1
57,8,3,1
58,8,3,1
59,8,3,1
0,9,3,1
0,9,3,1
1,9,3,1
2,9,3,1
3,9,3,1
4,9,3,1
5,9,3,1
6,9,3,1
7,9,3,1
7,9,3,1
8,9,3,1
9,9,3,1
10,9,3,1
12,9,3,1
13,9,3,1
14,9,3,1
15,9,3,1
16,9,3,1
18,9,3,1
19,9,3,1
22,9,3,1
23,9,3,1
25,9,3,1
27,9,3,1
28,9,3,1
30,9,3,1
32,9,3,1
33,9,3,1
34,9,3,1
35,9,3,1
36,9,3,1
37,9,3,1
39,9,3,1
40,9,3,1
42,9,3,1
45,9,3,1
48,9,3,1
51,9,3,1
53,9,3,1
56,9,3,1
58,9,3,1
59,9,3,1
1,10,3,1
3,10,3,1
7,10,3,1
10,10,3,1
11,10,3,1
13,10,3,1
15,10,3,1
18,10,3,1
20,10,3,1
22,10,3,1
25,10,3,1
31,10,3,1
36,10,3,1
42,10,3,1
23,11,3,1
7,5,4,1
45,16,8,1
51,16,8,1
50,22,8,1
1,6,9,1
48,6,9,1
15,2,10,1
20,22,16,1
20,22,16,1
23,7,23,1
23,7,23,1
33,18,24,1
18,19,24,1
29,13,25,1
30,13,25,1
31,13,25,1
32,13,25,1
33,13,25,1
36,13,25,1
38,13,25,1
39,13,25,1
40,13,25,1
41,13,25,1
42,13,25,1
43,13,25,1
45,13,25,1
59,13,25,1
6,18,25,1
8,18,25,1
9,18,25,1
11,18,25,1
11,18,25,1
13,18,25,1
17,18,25,1
40,18,25,1
43,18,25,1
48,18,25,1
48,18,25,1
49,18,25,1
20,19,25,1
35,19,25,1
32,23,25,1
56,8,27,1
23,7,29,1
18,7,30,1
9,3,31,1
,,,
,,,
,,,
,,,
,,,
,,,
