rainfall data copyright Foley Matthews 2021,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
55,1,2,9
58,1,2,9
59,1,2,9
0,2,2,9
0,2,2,9
1,2,2,9
1,2,2,9
2,2,2,9
2,2,2,9
3,2,2,9
3,2,2,9
4,2,2,9
4,2,2,9
4,2,2,9
4,2,2,9
5,2,2,9
5,2,2,9
5,2,2,9
6,2,2,9
6,2,2,9
6,2,2,9
6,2,2,9
6,2,2,9
7,2,2,9
7,2,2,9
8,2,2,9
9,2,2,9
10,2,2,9
11,2,2,9
12,2,2,9
12,2,2,9
13,3,2,9
24,3,2,9
1,11,2,9
42,16,5,9
1,20,20,9
10,20,20,9
11,20,20,9
12,20,20,9
13,20,20,9
38,20,20,9
47,21,20,9
40,22,20,9
12,23,20,9
19,23,20,9
28,23,20,9
20,0,21,9
54,15,26,9
55,15,26,9
58,15,26,9
7,16,26,9
7,17,26,9
14,17,26,9
18,17,26,9
21,17,26,9
24,17,26,9
28,17,26,9
42,17,26,9
50,17,26,9
55,17,26,9
58,17,26,9
2,18,26,9
35,16,27,9
42,16,27,9
38,12,28,9
6,1,30,9
14,1,30,9
38,1,30,9
46,1,30,9
36,2,30,9
54,2,30,9
57,2,30,9
0,3,30,9
3,3,30,9
36,3,30,9
8,5,30,9
16,5,30,9
15,6,30,9
45,8,30,9
42,15,30,9
22,16,30,9
37,16,30,9
38,16,30,9
39,16,30,9
39,16,30,9
40,16,30,9
40,16,30,9
40,16,30,9
41,16,30,9
41,16,30,9
41,16,30,9
42,16,30,9
42,16,30,9
42,16,30,9
42,16,30,9
42,16,30,9
43,16,30,9
43,16,30,9
43,16,30,9
43,16,30,9
44,16,30,9
44,16,30,9
44,16,30,9
45,16,30,9
46,16,30,9
46,16,30,9
47,16,30,9
47,16,30,9
48,16,30,9
49,16,30,9
50,16,30,9
50,16,30,9
51,16,30,9
52,16,30,9
52,16,30,9
53,16,30,9
53,16,30,9
55,16,30,9
44,22,30,9
5,23,30,9
22,23,30,9
30,23,30,9
38,23,30,9
39,23,30,9
40,23,30,9
40,23,30,9
41,23,30,9
42,23,30,9
45,23,30,9
47,23,30,9
48,23,30,9
48,23,30,9
49,23,30,9
50,23,30,9
52,23,30,9
53,23,30,9
55,23,30,9
57,23,30,9
