rainfall data copyright Foley Matthews 2019,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
52,6,1,4
52,6,1,4
28,7,1,4
28,7,1,4
59,12,2,4
32,14,2,4
33,14,2,4
36,14,2,4
43,16,2,4
26,19,2,4
52,23,2,4
58,10,3,4
58,10,3,4
47,19,3,4
47,19,3,4
21,20,3,4
21,20,3,4
49,17,4,4
49,17,4,4
7,21,4,4
7,21,4,4
59,23,6,4
59,23,6,4
23,16,7,4
23,16,7,4
41,21,7,4
41,21,7,4
19,22,8,4
19,22,8,4
38,18,9,4
38,18,9,4
35,23,10,4
35,23,10,4
37,0,11,4
37,0,11,4
20,20,11,4
20,20,11,4
45,22,11,4
45,22,11,4
4,20,12,4
20,21,12,4
20,21,12,4
36,23,14,4
36,23,14,4
11,0,16,4
11,0,16,4
59,12,16,4
0,13,16,4
2,13,16,4
6,13,16,4
18,15,16,4
23,15,16,4
54,19,16,4
54,19,16,4
31,22,16,4
31,22,16,4
12,5,17,4
4,20,18,4
4,20,18,4
57,1,19,4
57,1,19,4
15,13,19,4
1,14,19,4
4,14,19,4
36,14,19,4
36,14,19,4
38,17,19,4
39,17,19,4
43,17,19,4
59,17,19,4
42,18,19,4
43,18,19,4
43,18,19,4
43,18,19,4
44,18,19,4
44,18,19,4
44,18,19,4
44,18,19,4
45,18,19,4
45,18,19,4
45,18,19,4
46,18,19,4
46,18,19,4
47,18,19,4
47,18,19,4
47,18,19,4
47,18,19,4
48,18,19,4
48,18,19,4
48,18,19,4
48,18,19,4
48,18,19,4
49,18,19,4
51,18,19,4
53,18,19,4
53,18,19,4
54,18,19,4
54,18,19,4
54,18,19,4
54,18,19,4
55,18,19,4
55,18,19,4
55,18,19,4
56,18,19,4
58,18,19,4
59,18,19,4
1,19,19,4
3,19,19,4
8,19,19,4
12,19,19,4
14,20,19,4
5,23,19,4
7,23,19,4
8,23,19,4
22,23,19,4
41,23,19,4
45,23,19,4
46,23,19,4
46,23,19,4
48,23,19,4
49,23,19,4
50,23,19,4
52,23,19,4
55,23,19,4
0,0,20,4
0,3,20,4
51,10,20,4
51,10,20,4
51,10,20,4
52,10,20,4
52,10,20,4
52,10,20,4
52,10,20,4
52,10,20,4
52,10,20,4
52,10,20,4
53,10,20,4
54,10,20,4
54,10,20,4
55,10,20,4
55,10,20,4
56,10,20,4
56,10,20,4
57,10,20,4
57,10,20,4
58,10,20,4
25,11,20,4
28,11,20,4
30,11,20,4
32,11,20,4
45,12,20,4
45,12,20,4
46,12,20,4
47,12,20,4
48,12,20,4
50,12,20,4
55,12,20,4
22,14,20,4
25,14,20,4
27,14,20,4
31,14,20,4
35,17,20,4
37,17,20,4
39,17,20,4
21,18,20,4
22,18,20,4
22,18,20,4
23,18,20,4
24,18,20,4
25,18,20,4
26,18,20,4
27,18,20,4
28,18,20,4
28,18,20,4
29,18,20,4
29,18,20,4
30,18,20,4
31,18,20,4
32,18,20,4
32,18,20,4
32,18,20,4
33,18,20,4
33,18,20,4
34,18,20,4
35,18,20,4
36,18,20,4
36,18,20,4
37,18,20,4
37,18,20,4
37,18,20,4
37,18,20,4
38,18,20,4
38,18,20,4
38,18,20,4
38,18,20,4
38,18,20,4
39,18,20,4
39,18,20,4
39,18,20,4
39,18,20,4
39,18,20,4
40,18,20,4
40,18,20,4
40,18,20,4
40,18,20,4
41,18,20,4
41,18,20,4
41,18,20,4
41,18,20,4
42,18,20,4
42,18,20,4
42,18,20,4
42,18,20,4
43,18,20,4
43,18,20,4
43,18,20,4
44,18,20,4
45,18,20,4
46,18,20,4
46,18,20,4
47,18,20,4
50,18,20,4
53,18,20,4
57,18,20,4
2,19,20,4
7,19,20,4
10,19,20,4
11,19,20,4
15,19,20,4
20,19,20,4
39,19,20,4
13,20,20,4
14,20,20,4
14,20,20,4
15,20,20,4
15,20,20,4
15,20,20,4
15,20,20,4
16,20,20,4
16,20,20,4
16,20,20,4
16,20,20,4
16,20,20,4
17,20,20,4
17,20,20,4
17,20,20,4
18,20,20,4
18,20,20,4
18,20,20,4
20,20,20,4
26,20,20,4
37,20,20,4
49,20,20,4
53,20,20,4
59,20,20,4
14,21,20,4
28,22,20,4
44,22,20,4
58,0,21,4
2,1,21,4
2,1,21,4
3,1,21,4
4,1,21,4
4,1,21,4
5,1,21,4
18,1,21,4
34,1,21,4
35,1,21,4
36,1,21,4
38,1,21,4
41,1,21,4
45,5,21,4
34,11,21,4
35,11,21,4
37,11,21,4
4,18,21,4
21,22,21,4
21,22,21,4
25,0,22,4
36,0,22,4
1,1,22,4
30,1,22,4
14,3,22,4
27,3,22,4
32,3,22,4
33,3,22,4
50,13,22,4
13,18,22,4
13,18,22,4
29,20,22,4
27,22,22,4
47,5,23,4
53,15,23,4
53,15,23,4
6,20,23,4
6,20,23,4
27,13,25,4
27,13,25,4
35,13,25,4
35,13,25,4
29,18,25,4
29,18,25,4
30,18,26,4
50,21,26,4
50,21,26,4
58,0,27,4
58,0,27,4
16,18,27,4
16,18,27,4
26,23,28,4
26,23,28,4
31,23,29,4
31,23,29,4
8,15,30,4
34,16,30,4
0,17,30,4
54,17,30,4
3,18,30,4
15,18,30,4
31,18,30,4
45,22,30,4
