rainfall data copyright Foley Matthews 2017,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
38,6,1,7
8,16,3,7
8,16,3,7
12,22,3,7
3,2,4,7
41,7,4,7
22,16,4,7
22,16,4,7
6,21,4,7
6,21,4,7
18,16,5,7
19,16,5,7
20,16,5,7
21,16,5,7
24,16,5,7
26,16,5,7
26,16,5,7
27,16,5,7
27,16,5,7
28,16,5,7
30,16,5,7
30,16,5,7
31,16,5,7
34,16,5,7
5,17,5,7
24,18,5,7
30,18,5,7
33,18,5,7
35,18,5,7
38,18,5,7
42,18,5,7
47,18,5,7
51,18,5,7
54,18,5,7
0,19,5,7
9,19,5,7
43,19,5,7
47,20,6,7
47,20,6,7
20,6,7,7
30,7,7,7
34,8,7,7
40,8,7,7
46,8,7,7
58,8,7,7
15,9,7,7
21,9,7,7
26,9,7,7
37,9,7,7
42,9,7,7
49,9,7,7
53,9,7,7
58,9,7,7
0,10,7,7
3,10,7,7
5,10,7,7
7,10,7,7
10,10,7,7
12,10,7,7
16,10,7,7
20,10,7,7
23,10,7,7
26,10,7,7
27,10,7,7
28,10,7,7
29,10,7,7
31,10,7,7
33,10,7,7
35,10,7,7
39,10,7,7
43,11,7,7
48,11,7,7
53,11,7,7
55,11,7,7
59,11,7,7
3,12,7,7
9,12,7,7
16,12,7,7
26,12,7,7
17,13,7,7
29,13,7,7
29,13,7,7
36,13,7,7
35,17,7,7
35,17,7,7
38,20,7,7
7,6,8,7
24,12,8,7
24,12,8,7
40,17,8,7
40,17,8,7
41,21,9,7
41,21,9,7
35,0,10,7
35,0,10,7
39,0,10,7
39,0,10,7
34,17,10,7
34,17,10,7
36,23,10,7
6,1,11,7
7,22,11,7
7,22,11,7
56,12,12,7
56,12,12,7
6,21,12,7
6,21,12,7
14,21,13,7
14,21,13,7
42,10,15,7
42,10,15,7
1,17,15,7
10,17,15,7
13,17,15,7
14,17,15,7
14,17,15,7
15,17,15,7
15,17,15,7
15,17,15,7
15,17,15,7
15,17,15,7
16,17,15,7
16,17,15,7
16,17,15,7
16,17,15,7
16,17,15,7
16,17,15,7
17,17,15,7
17,17,15,7
17,17,15,7
17,17,15,7
17,17,15,7
17,17,15,7
18,17,15,7
18,17,15,7
18,17,15,7
19,17,15,7
20,17,15,7
20,17,15,7
20,17,15,7
21,17,15,7
21,17,15,7
21,17,15,7
22,17,15,7
22,17,15,7
23,17,15,7
23,17,15,7
23,17,15,7
24,17,15,7
24,17,15,7
25,17,15,7
25,17,15,7
25,17,15,7
25,17,15,7
25,17,15,7
25,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
26,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
27,17,15,7
28,17,15,7
28,17,15,7
28,17,15,7
28,17,15,7
29,17,15,7
51,17,15,7
9,18,15,7
9,18,15,7
55,18,15,7
55,18,15,7
56,18,15,7
56,18,15,7
56,18,15,7
59,18,15,7
30,19,15,7
30,19,15,7
58,23,15,7
26,2,16,7
56,4,16,7
3,5,16,7
21,5,16,7
25,5,16,7
29,5,16,7
32,5,16,7
36,5,16,7
41,5,16,7
47,5,16,7
57,5,16,7
16,6,16,7
41,6,16,7
56,6,16,7
20,20,16,7
20,20,16,7
10,8,17,7
14,14,17,7
14,14,17,7
42,16,17,7
19,22,17,7
19,22,17,7
19,14,18,7
19,14,18,7
55,22,18,7
56,22,18,7
56,22,18,7
26,23,18,7
32,23,18,7
39,23,18,7
42,23,18,7
42,23,18,7
42,23,18,7
43,23,18,7
43,23,18,7
46,23,18,7
47,23,18,7
48,23,18,7
49,23,18,7
52,23,18,7
40,0,19,7
36,17,19,7
36,17,19,7
13,23,19,7
13,23,19,7
43,14,20,7
42,15,20,7
42,15,20,7
28,9,21,7
28,9,21,7
56,21,21,7
56,21,21,7
43,9,22,7
43,9,22,7
13,18,22,7
13,18,22,7
40,12,23,7
41,12,23,7
3,22,23,7
3,22,23,7
6,10,24,7
6,10,24,7
32,8,25,7
32,8,25,7
46,9,25,7
46,9,25,7
56,22,25,7
56,22,25,7
30,11,26,7
30,11,26,7
41,13,26,7
41,13,26,7
24,21,26,7
24,21,26,7
0,10,27,7
0,10,27,7
0,23,27,7
0,23,27,7
48,9,28,7
48,9,28,7
16,11,28,7
16,11,28,7
9,13,28,7
9,13,28,7
52,13,28,7
52,13,28,7
12,18,28,7
12,18,28,7
14,19,28,7
14,19,28,7
15,21,28,7
15,21,28,7
39,12,29,7
39,12,29,7
52,21,29,7
52,21,29,7
55,11,30,7
55,11,30,7
46,10,31,7
46,10,31,7
