"rainfall data copyright Foley Matthews 2011",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
56,15,3,10
59,15,3,10
6,16,3,10
10,16,3,10
17,16,3,10
21,16,3,10
22,16,3,10
23,16,3,10
24,16,3,10
24,16,3,10
24,16,3,10
24,16,3,10
24,16,3,10
25,16,3,10
25,16,3,10
25,16,3,10
25,16,3,10
25,16,3,10
25,16,3,10
26,16,3,10
26,16,3,10
26,16,3,10
26,16,3,10
27,16,3,10
27,16,3,10
27,16,3,10
27,16,3,10
27,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
28,16,3,10
29,16,3,10
29,16,3,10
29,16,3,10
29,16,3,10
30,16,3,10
31,16,3,10
31,16,3,10
32,16,3,10
32,16,3,10
32,16,3,10
33,16,3,10
33,16,3,10
33,16,3,10
33,16,3,10
34,16,3,10
34,16,3,10
34,16,3,10
34,16,3,10
35,16,3,10
35,16,3,10
35,16,3,10
35,16,3,10
35,16,3,10
36,16,3,10
37,16,3,10
38,16,3,10
39,16,3,10
41,16,3,10
44,16,3,10
51,23,3,10
38,11,4,10
1,3,6,10
16,3,6,10
22,3,6,10
31,3,6,10
39,3,6,10
47,3,6,10
57,3,6,10
5,4,6,10
8,4,6,10
13,4,6,10
20,4,6,10
26,4,6,10
37,4,6,10
56,4,6,10
28,5,6,10
31,9,6,10
37,9,6,10
52,9,6,10
2,10,6,10
11,10,6,10
11,12,6,10
13,12,6,10
14,12,6,10
15,12,6,10
18,12,6,10
27,12,6,10
34,12,6,10
37,12,6,10
41,12,6,10
48,12,6,10
1,13,6,10
21,16,6,10
30,16,6,10
36,16,6,10
42,16,6,10
58,16,6,10
35,19,6,10
48,19,6,10
21,3,7,10
23,3,7,10
29,13,7,10
24,6,8,10
52,6,8,10
54,6,8,10
55,6,8,10
57,6,8,10
0,7,8,10
2,7,8,10
3,7,8,10
4,7,8,10
7,7,8,10
7,7,8,10
7,7,8,10
8,7,8,10
9,7,8,10
10,7,8,10
11,7,8,10
13,7,8,10
16,7,8,10
20,7,8,10
23,7,8,10
25,7,8,10
26,7,8,10
26,7,8,10
27,7,8,10
27,7,8,10
28,7,8,10
28,7,8,10
28,7,8,10
28,7,8,10
29,7,8,10
29,7,8,10
29,7,8,10
29,7,8,10
29,7,8,10
29,7,8,10
29,7,8,10
30,7,8,10
30,7,8,10
30,7,8,10
30,7,8,10
30,7,8,10
30,7,8,10
31,7,8,10
31,7,8,10
31,7,8,10
31,7,8,10
