"rainfall data copyright Foley Matthews 2005",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
10,21,4,8
28,21,4,8
55,21,4,8
21,23,4,8
25,11,5,8
22,12,12,8
17,0,13,8
19,11,24,8
53,17,27,8
53,17,27,8
58,1,29,8
57,2,29,8
1,1,30,8
11,1,30,8
59,1,30,8
6,2,30,8
10,2,30,8
14,2,30,8
40,2,30,8
42,2,30,8
45,2,30,8
28,6,30,8
38,9,30,8
40,9,30,8
59,10,30,8
0,11,30,8
0,11,30,8
1,11,30,8
1,11,30,8
2,11,30,8
2,11,30,8
3,11,30,8
5,11,30,8
5,11,30,8
7,11,30,8
7,11,30,8
8,11,30,8
10,11,30,8
11,11,30,8
12,11,30,8
15,11,30,8
22,11,30,8
