rainfall data copyright Foley Matthews 2021,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
28,0,1,6
28,0,1,6
12,11,1,6
12,11,1,6
3,11,3,6
41,22,4,6
41,22,4,6
8,11,5,6
8,11,5,6
25,19,6,6
25,19,6,6
0,7,7,6
7,23,7,6
7,23,7,6
44,12,8,6
44,12,8,6
2,20,8,6
2,20,8,6
37,22,8,6
37,22,8,6
11,5,9,6
14,5,9,6
15,5,9,6
18,5,9,6
52,12,9,6
52,12,9,6
25,13,9,6
25,13,9,6
50,13,9,6
50,13,9,6
37,17,9,6
37,17,9,6
4,23,9,6
4,23,9,6
14,13,10,6
14,13,10,6
7,22,11,6
7,22,11,6
42,0,15,6
42,0,15,6
58,8,15,6
3,9,15,6
7,9,15,6
8,9,15,6
32,10,15,6
22,10,16,6
22,10,16,6
31,17,16,6
31,17,16,6
52,23,17,6
52,23,17,6
49,12,18,6
49,12,18,6
59,16,18,6
59,16,18,6
32,23,18,6
32,23,18,6
57,22,19,6
57,22,19,6
51,22,20,6
51,22,20,6
8,12,21,6
8,12,21,6
51,21,21,6
51,21,21,6
43,23,21,6
43,23,21,6
51,20,22,6
51,20,22,6
46,5,23,6
4,13,23,6
4,13,23,6
3,22,23,6
3,22,23,6
49,1,24,6
6,2,24,6
31,2,24,6
6,0,25,6
6,0,25,6
0,1,25,6
4,3,25,6
28,3,25,6
41,6,25,6
1,7,25,6
46,9,25,6
46,9,25,6
50,16,25,6
3,17,25,6
27,17,25,6
27,17,25,6
49,20,25,6
8,23,25,6
8,23,25,6
46,2,26,6
21,9,26,6
43,22,26,6
43,22,26,6
19,0,28,6
19,0,28,6
11,11,28,6
11,11,28,6
54,21,28,6
54,21,28,6
13,9,29,6
13,9,29,6
20,12,29,6
20,12,29,6
3,13,29,6
7,13,29,6
20,6,30,6
22,6,30,6
25,6,30,6
29,12,30,6
35,12,30,6
46,14,30,6
48,14,30,6
51,14,30,6
54,14,30,6
14,15,30,6
3,22,30,6
39,22,30,6
39,22,30,6
