"rainfall data copyright Foley Matthews 2008",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
12,12,6,4
13,12,6,4
13,12,6,4
14,12,6,4
14,12,6,4
14,12,6,4
14,12,6,4
15,12,6,4
15,12,6,4
15,12,6,4
15,12,6,4
16,12,6,4
16,12,6,4
17,12,6,4
18,12,6,4
18,13,6,4
23,13,6,4
28,13,6,4
37,13,6,4
45,13,6,4
23,2,7,4
2,15,7,4
3,15,7,4
9,15,7,4
9,15,7,4
57,23,7,4
54,13,8,4
24,16,8,4
26,16,8,4
36,18,8,4
54,0,9,4
49,2,9,4
28,3,9,4
46,3,9,4
7,4,9,4
42,4,9,4
50,4,9,4
54,4,9,4
58,4,9,4
3,5,9,4
15,5,9,4
42,6,9,4
10,13,10,4
12,13,10,4
14,13,10,4
19,13,10,4
23,13,10,4
27,13,10,4
27,17,10,4
36,3,18,4
58,3,18,4
17,4,18,4
24,4,18,4
30,4,18,4
51,6,18,4
1,7,18,4
28,10,18,4
53,10,18,4
56,10,18,4
38,11,18,4
39,11,18,4
46,11,18,4
7,12,19,4
12,12,19,4
6,16,19,4
6,16,19,4
7,16,19,4
8,16,19,4
51,1,20,4
17,11,20,4
20,16,23,4
25,16,23,4
56,1,28,4
1,2,28,4
1,2,28,4
2,2,28,4
2,2,28,4
3,2,28,4
3,2,28,4
4,2,28,4
10,2,28,4
