rainfall data copyright Foley Matthews 2016,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
49,16,3,12
50,16,3,12
52,16,3,12
52,16,3,12
53,16,3,12
53,16,3,12
54,16,3,12
54,16,3,12
55,16,3,12
56,16,3,12
56,16,3,12
57,16,3,12
0,17,3,12
2,17,3,12
4,17,3,12
5,17,3,12
6,17,3,12
6,17,3,12
7,17,3,12
7,17,3,12
8,17,3,12
8,17,3,12
9,17,3,12
9,17,3,12
10,17,3,12
10,17,3,12
10,17,3,12
11,17,3,12
11,17,3,12
11,17,3,12
12,17,3,12
12,17,3,12
12,17,3,12
12,17,3,12
12,17,3,12
13,17,3,12
13,17,3,12
13,17,3,12
13,17,3,12
13,17,3,12
13,17,3,12
14,17,3,12
14,17,3,12
14,17,3,12
14,17,3,12
14,17,3,12
15,17,3,12
15,17,3,12
15,17,3,12
15,17,3,12
16,17,3,12
16,17,3,12
16,17,3,12
16,17,3,12
17,17,3,12
17,17,3,12
17,17,3,12
18,17,3,12
18,17,3,12
18,17,3,12
19,17,3,12
19,17,3,12
20,17,3,12
20,17,3,12
21,17,3,12
23,17,3,12
51,17,3,12
55,17,3,12
56,17,3,12
57,17,3,12
57,17,3,12
57,17,3,12
58,17,3,12
58,17,3,12
59,17,3,12
0,18,3,12
3,18,3,12
5,18,3,12
7,18,3,12
8,18,3,12
9,18,3,12
10,18,3,12
12,18,3,12
15,18,3,12
18,18,3,12
20,18,3,12
23,18,3,12
26,18,3,12
19,3,4,12
4,4,6,12
7,4,6,12
8,4,6,12
10,4,6,12
6,1,7,12
7,1,7,12
7,1,7,12
7,1,7,12
8,1,7,12
8,1,7,12
8,1,7,12
8,1,7,12
9,1,7,12
9,1,7,12
9,1,7,12
9,1,7,12
10,1,7,12
10,1,7,12
11,1,7,12
11,1,7,12
12,1,7,12
13,1,7,12
14,1,7,12
15,1,7,12
16,1,7,12
20,1,7,12
22,1,7,12
23,1,7,12
23,1,7,12
23,1,7,12
23,1,7,12
24,1,7,12
24,1,7,12
25,1,7,12
25,1,7,12
26,1,7,12
26,1,7,12
27,1,7,12
29,1,7,12
32,1,7,12
33,1,7,12
34,1,7,12
35,1,7,12
35,1,7,12
36,1,7,12
38,1,7,12
40,1,7,12
53,1,7,12
53,1,7,12
54,1,7,12
54,1,7,12
54,1,7,12
55,1,7,12
55,1,7,12
55,1,7,12
55,1,7,12
56,1,7,12
56,1,7,12
56,1,7,12
56,1,7,12
57,1,7,12
58,1,7,12
59,1,7,12
1,2,7,12
21,2,7,12
21,4,7,12
12,6,7,12
21,6,7,12
25,6,7,12
32,6,7,12
48,6,7,12
10,17,8,12
12,17,8,12
14,17,8,12
15,17,8,12
16,17,8,12
17,17,8,12
18,17,8,12
18,17,8,12
19,17,8,12
19,17,8,12
20,17,8,12
20,17,8,12
21,17,8,12
21,17,8,12
21,17,8,12
22,17,8,12
22,17,8,12
22,17,8,12
23,17,8,12
26,17,8,12
13,20,8,12
7,23,8,12
8,23,8,12
8,23,8,12
9,23,8,12
10,23,8,12
10,23,8,12
11,23,8,12
12,23,8,12
14,23,8,12
52,20,17,12
26,21,17,12
31,21,17,12
33,21,17,12
37,21,17,12
50,21,17,12
37,23,17,12
40,23,17,12
41,23,17,12
44,23,17,12
51,23,17,12
6,0,18,12
12,0,18,12
13,0,18,12
15,0,18,12
18,0,18,12
24,14,18,12
24,14,18,12
24,14,18,12
24,14,18,12
24,14,18,12
24,14,18,12
24,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
25,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
26,14,18,12
27,14,18,12
27,14,18,12
27,14,18,12
27,14,18,12
27,14,18,12
27,14,18,12
27,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
28,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
29,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
30,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
31,14,18,12
32,14,18,12
32,14,18,12
32,14,18,12
32,14,18,12
32,14,18,12
32,14,18,12
32,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
33,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
34,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
35,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
36,14,18,12
37,14,18,12
37,14,18,12
37,14,18,12
6,21,20,12
24,16,21,12
24,16,21,12
24,16,21,12
25,16,21,12
25,16,21,12
25,16,21,12
26,16,21,12
26,16,21,12
26,16,21,12
26,16,21,12
26,16,21,12
27,16,21,12
27,16,21,12
27,16,21,12
27,16,21,12
27,16,21,12
27,16,21,12
28,16,21,12
28,16,21,12
28,16,21,12
28,16,21,12
28,16,21,12
29,16,21,12
29,16,21,12
29,16,21,12
29,16,21,12
30,16,21,12
30,16,21,12
30,16,21,12
30,16,21,12
30,16,21,12
30,16,21,12
30,16,21,12
31,16,21,12
31,16,21,12
31,16,21,12
31,16,21,12
32,16,21,12
32,16,21,12
32,16,21,12
33,16,21,12
33,16,21,12
33,16,21,12
34,16,21,12
34,16,21,12
34,16,21,12
34,16,21,12
34,16,21,12
35,16,21,12
35,16,21,12
35,16,21,12
35,16,21,12
35,16,21,12
35,16,21,12
36,16,21,12
36,16,21,12
36,16,21,12
36,16,21,12
36,16,21,12
37,16,21,12
