"rainfall data copyright Foley Matthews 2009",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
24,22,4,9
38,22,4,9
43,22,4,9
47,22,4,9
51,22,4,9
54,22,4,9
57,22,4,9
3,23,4,9
7,23,4,9
10,23,4,9
14,23,4,9
19,23,4,9
22,23,4,9
27,23,4,9
33,23,4,9
43,23,4,9
58,23,4,9
18,0,5,9
55,0,5,9
17,1,5,9
27,1,5,9
31,1,5,9
34,1,5,9
38,1,5,9
41,1,5,9
49,1,5,9
3,2,5,9
34,3,5,9
11,5,5,9
17,5,5,9
18,5,5,9
19,5,5,9
19,5,5,9
20,5,5,9
20,5,5,9
21,5,5,9
21,5,5,9
22,5,5,9
22,5,5,9
23,5,5,9
23,5,5,9
24,5,5,9
26,5,5,9
28,5,5,9
30,5,5,9
35,5,5,9
36,5,5,9
38,5,5,9
46,5,5,9
50,5,5,9
54,5,5,9
0,6,5,9
3,6,5,9
8,6,5,9
12,6,5,9
16,6,5,9
18,6,5,9
22,6,5,9
25,6,5,9
29,6,5,9
31,6,5,9
33,6,5,9
35,6,5,9
37,6,5,9
39,6,5,9
44,6,5,9
47,6,6,9
21,18,7,9
24,18,7,9
26,18,7,9
27,18,7,9
27,18,7,9
28,18,7,9
28,18,7,9
28,18,7,9
29,18,7,9
29,18,7,9
29,18,7,9
30,18,7,9
30,18,7,9
30,18,7,9
30,18,7,9
30,18,7,9
31,18,7,9
31,18,7,9
31,18,7,9
31,18,7,9
31,18,7,9
31,18,7,9
32,18,7,9
32,18,7,9
32,18,7,9
32,18,7,9
33,18,7,9
33,18,7,9
33,18,7,9
34,18,7,9
34,18,7,9
39,18,7,9
42,18,7,9
46,18,7,9
43,19,7,9
33,21,7,9
20,1,8,9
36,1,8,9
46,4,8,9
35,17,21,9
38,17,21,9
44,17,21,9
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
