"rainfall data copyright Foley Matthews 2011",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
59,3,14,11
25,16,23,11
35,16,23,11
38,16,23,11
42,16,23,11
18,20,23,11
21,20,23,11
23,20,23,11
24,20,23,11
25,20,23,11
26,20,23,11
26,20,23,11
27,20,23,11
28,20,23,11
29,20,23,11
30,20,23,11
31,20,23,11
32,20,23,11
32,20,23,11
33,20,23,11
34,20,23,11
35,20,23,11
37,20,23,11
37,20,23,11
38,20,23,11
39,20,23,11
39,20,23,11
40,20,23,11
40,20,23,11
41,20,23,11
42,20,23,11
42,20,23,11
43,20,23,11
43,20,23,11
44,20,23,11
48,20,23,11
3,23,23,11
14,23,23,11
23,23,23,11
33,23,23,11
39,23,23,11
49,23,23,11
2,0,24,11
45,1,24,11
55,1,24,11
0,2,24,11
5,2,24,11
13,2,24,11
15,2,24,11
29,2,24,11
47,2,24,11
53,2,24,11
6,3,24,11
14,3,24,11
37,3,24,11
37,5,24,11
22,6,24,11
52,6,24,11
6,7,24,11
23,7,24,11
9,8,24,11
21,8,24,11
28,8,24,11
31,8,24,11
33,8,24,11
35,8,24,11
37,8,24,11
42,8,24,11
50,8,24,11
1,9,24,11
18,9,24,11
27,9,24,11
29,9,24,11
30,9,24,11
43,9,24,11
17,11,24,11
34,11,24,11
45,22,24,11
56,23,24,11
23,5,25,11
42,5,25,11
51,5,25,11
2,6,25,11
27,6,25,11
35,12,25,11
