"rainfall data copyright Foley Matthews 2010",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
42,8,1,1
56,11,1,1
56,11,1,1
16,13,1,1
16,13,1,1
30,19,1,1
57,19,1,1
15,20,1,1
47,20,1,1
54,21,1,1
11,22,1,1
26,22,1,1
26,0,2,1
6,1,2,1
57,1,2,1
16,16,2,1
38,17,2,1
17,11,3,1
18,11,3,1
18,11,3,1
19,11,3,1
19,11,3,1
20,11,3,1
20,11,3,1
21,11,3,1
21,11,3,1
22,11,3,1
22,11,3,1
23,11,3,1
23,11,3,1
24,11,3,1
24,11,3,1
25,11,3,1
22,12,3,1
15,13,3,1
44,13,3,1
51,13,3,1
19,16,3,1
25,16,3,1
28,16,3,1
29,16,3,1
32,16,3,1
34,16,3,1
41,16,3,1
45,16,3,1
48,16,3,1
53,16,3,1
56,16,3,1
0,17,3,1
5,17,3,1
8,17,3,1
11,17,3,1
13,17,3,1
16,17,3,1
20,17,3,1
24,17,3,1
28,17,3,1
32,17,3,1
29,18,3,1
55,19,3,1
43,19,6,1
43,19,6,1
12,20,6,1
12,20,6,1
16,10,7,1
17,10,7,1
17,10,7,1
18,10,7,1
19,10,7,1
21,10,7,1
22,10,7,1
23,10,7,1
23,10,7,1
24,10,7,1
24,10,7,1
24,10,7,1
24,10,7,1
24,10,7,1
25,10,7,1
25,10,7,1
25,10,7,1
25,10,7,1
26,10,7,1
26,10,7,1
26,10,7,1
27,10,7,1
27,10,7,1
27,10,7,1
28,10,7,1
29,10,7,1
32,10,7,1
0,14,16,1
0,14,16,1
54,1,18,1
54,1,18,1
55,1,18,1
55,1,18,1
55,1,18,1
56,1,18,1
56,1,18,1
56,1,18,1
57,1,18,1
57,1,18,1
57,1,18,1
57,1,18,1
58,1,18,1
58,1,18,1
58,1,18,1
58,1,18,1
58,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
59,1,18,1
0,2,18,1
0,2,18,1
0,2,18,1
0,2,18,1
0,2,18,1
0,2,18,1
0,2,18,1
0,2,18,1
1,2,18,1
1,2,18,1
2,2,18,1
2,2,18,1
3,2,18,1
4,2,18,1
7,2,18,1
10,2,18,1
13,2,18,1
16,2,18,1
18,2,18,1
20,2,18,1
21,2,18,1
31,2,18,1
34,2,18,1
35,2,18,1
35,2,18,1
36,2,18,1
36,2,18,1
37,2,18,1
37,2,18,1
37,2,18,1
38,2,18,1
38,2,18,1
39,2,18,1
39,2,18,1
40,2,18,1
40,2,18,1
41,2,18,1
42,2,18,1
42,2,18,1
43,2,18,1
43,2,18,1
43,2,18,1
43,2,18,1
43,2,18,1
44,2,18,1
44,2,18,1
45,2,18,1
45,2,18,1
46,2,18,1
46,2,18,1
46,2,18,1
46,2,18,1
47,2,18,1
47,2,18,1
47,2,18,1
48,2,18,1
49,2,18,1
49,2,18,1
50,2,18,1
57,2,18,1
2,3,18,1
3,9,18,1
31,1,29,1
32,1,29,1
37,1,29,1
38,1,29,1
40,1,29,1
15,2,29,1
21,2,29,1
19,4,29,1
24,4,29,1
26,4,29,1
29,4,29,1
33,4,29,1
39,4,29,1
41,4,29,1
45,4,29,1
49,4,29,1
56,4,29,1
3,5,29,1
15,5,29,1
11,15,29,1
26,15,29,1
31,15,29,1
34,15,29,1
40,15,29,1
2,16,29,1
52,12,30,1
58,12,30,1
59,12,30,1
0,13,30,1
0,13,30,1
1,13,30,1
1,13,30,1
2,13,30,1
3,13,30,1
3,13,30,1
4,13,30,1
5,13,30,1
6,13,30,1
6,13,30,1
7,13,30,1
9,14,30,1
26,4,31,1
26,4,31,1
27,4,31,1
27,4,31,1
29,4,31,1
30,4,31,1
31,4,31,1
51,5,31,1
33,7,31,1
34,7,31,1
34,7,31,1
34,7,31,1
35,7,31,1
35,7,31,1
35,7,31,1
35,7,31,1
36,7,31,1
36,7,31,1
36,7,31,1
37,7,31,1
37,7,31,1
40,7,31,1
41,7,31,1
41,7,31,1
41,7,31,1
42,7,31,1
42,7,31,1
42,7,31,1
44,7,31,1
45,7,31,1
27,9,31,1
47,9,31,1
47,9,31,1
47,9,31,1
47,9,31,1
48,9,31,1
48,9,31,1
48,9,31,1
50,9,31,1
9,10,31,1
4,11,31,1
18,11,31,1
18,11,31,1
19,11,31,1
19,11,31,1
19,11,31,1
19,11,31,1
21,11,31,1
33,12,31,1
34,12,31,1
35,12,31,1
36,12,31,1
11,14,31,1
5,15,31,1
8,15,31,1
9,15,31,1
14,15,31,1
15,15,31,1
30,18,31,1
31,18,31,1
4,19,31,1
8,19,31,1
37,19,31,1
38,19,31,1
38,19,31,1
42,19,31,1
42,19,31,1
44,19,31,1
44,19,31,1
45,19,31,1
46,19,31,1
46,19,31,1
46,19,31,1
47,19,31,1
51,19,31,1
53,19,31,1
8,20,31,1
19,20,31,1
59,20,31,1
1,21,31,1
4,21,31,1
6,21,31,1
48,22,31,1
52,22,31,1
53,22,31,1
56,22,31,1
59,22,31,1
18,23,31,1
