rainfall data copyright Foley Matthews 2024,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
31,15,2,5
47,12,3,5
54,14,3,5
57,14,3,5
59,14,3,5
1,15,3,5
3,15,3,5
6,15,3,5
9,19,3,5
37,6,4,5
25,14,7,5
27,14,7,5
29,14,7,5
32,14,7,5
34,14,7,5
38,14,7,5
43,14,7,5
38,17,7,5
43,17,7,5
56,17,7,5
48,2,9,5
54,18,9,5
18,19,9,5
6,22,11,5
40,22,11,5
58,23,11,5
7,0,12,5
35,1,12,5
42,8,12,5
50,8,12,5
54,8,12,5
57,8,12,5
1,9,12,5
4,9,12,5
8,9,12,5
13,9,12,5
32,9,12,5
11,7,15,5
52,6,16,5
53,6,16,5
54,6,16,5
55,6,16,5
57,6,16,5
59,6,16,5
3,7,16,5
6,7,16,5
9,7,16,5
14,7,16,5
18,7,16,5
27,7,16,5
34,7,16,5
35,7,16,5
37,7,16,5
38,7,16,5
40,7,16,5
49,7,16,5
53,7,16,5
55,7,16,5
57,7,16,5
58,7,16,5
7,8,16,5
52,9,16,5
4,10,16,5
12,10,16,5
32,10,16,5
36,10,16,5
39,10,16,5
41,10,16,5
43,10,16,5
45,10,16,5
47,10,16,5
49,10,16,5
53,10,16,5
2,11,16,5
6,11,16,5
13,11,16,5
22,11,16,5
45,12,16,5
50,12,16,5
0,13,16,5
3,13,16,5
6,13,16,5
10,13,16,5
18,13,16,5
30,13,16,5
57,13,16,5
12,14,16,5
48,15,16,5
52,15,16,5
56,15,16,5
8,18,16,5
13,18,16,5
18,18,16,5
40,3,17,5
16,5,25,5
49,5,25,5
57,7,25,5
25,8,25,5
34,8,25,5
42,8,25,5
48,8,25,5
53,8,25,5
57,8,25,5
2,9,25,5
6,9,25,5
11,9,25,5
21,9,25,5
31,9,25,5
43,9,25,5
49,9,25,5
55,9,25,5
1,10,25,5
5,10,25,5
10,10,25,5
14,10,25,5
18,10,25,5
22,10,25,5
32,10,25,5
55,10,25,5
10,11,25,5
30,11,25,5
50,13,30,5
2,14,30,5
7,14,30,5
13,14,30,5
19,14,30,5
25,14,30,5
30,14,30,5
38,23,30,5
9,17,31,5
51,17,31,5
34,18,31,5
29,19,31,5
34,19,31,5
41,19,31,5
49,19,31,5
59,19,31,5
4,20,31,5
10,20,31,5
16,20,31,5
22,20,31,5
28,20,31,5
34,20,31,5
39,20,31,5
42,20,31,5
46,20,31,5
49,20,31,5
52,20,31,5
55,20,31,5
59,20,31,5
2,21,31,5
6,21,31,5
9,21,31,5
11,21,31,5
14,21,31,5
17,21,31,5
20,21,31,5
24,21,31,5
26,21,31,5
29,21,31,5
32,21,31,5
35,21,31,5
38,21,31,5
42,21,31,5
45,21,31,5
49,21,31,5
52,21,31,5
56,21,31,5
1,22,31,5
7,22,31,5
24,22,31,5
