rainfall data copyright Foley Matthews 2014,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
18,0,2,11
13,8,2,11
43,21,5,11
43,21,5,11
6,0,6,11
17,0,6,11
24,0,6,11
52,0,6,11
56,0,6,11
2,1,6,11
56,17,6,11
57,17,6,11
58,17,6,11
58,17,6,11
58,17,6,11
58,17,6,11
58,17,6,11
59,17,6,11
59,17,6,11
59,17,6,11
59,17,6,11
0,18,6,11
2,18,6,11
4,18,6,11
8,18,6,11
15,18,6,11
29,18,6,11
30,18,6,11
33,18,6,11
37,18,6,11
37,18,6,11
39,18,6,11
50,18,6,11
46,17,8,11
46,17,8,11
52,0,13,11
31,1,13,11
15,2,13,11
54,2,13,11
3,5,13,11
16,5,13,11
36,5,13,11
21,17,15,11
21,17,15,11
39,19,15,11
39,19,15,11
52,15,19,11
6,16,19,11
42,16,19,11
35,1,20,11
56,20,22,11
56,20,22,11
49,2,26,11
50,2,26,11
54,2,26,11
16,3,26,11
17,3,26,11
22,3,26,11
37,16,27,11
38,16,27,11
39,16,27,11
42,16,27,11
45,16,27,11
50,16,27,11
10,17,27,11
11,17,27,11
12,17,27,11
14,17,27,11
17,17,27,11
6,18,27,11
31,18,27,11
40,18,27,11
45,18,27,11
48,18,27,11
52,18,27,11
57,18,27,11
3,19,27,11
19,19,27,11
28,19,27,11
58,19,27,11
30,12,28,11
