rainfall data copyright Foley Matthews 2019,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
17,1,1,5
17,1,1,5
50,1,1,5
6,14,1,5
27,18,1,5
27,18,1,5
25,0,2,5
4,1,2,5
50,4,2,5
55,10,2,5
55,10,2,5
0,9,3,5
0,9,3,5
18,13,3,5
18,13,3,5
39,20,3,5
39,20,3,5
33,13,4,5
35,13,4,5
37,13,4,5
37,13,4,5
38,13,4,5
38,13,4,5
38,13,4,5
38,13,4,5
38,13,4,5
39,13,4,5
39,13,4,5
39,13,4,5
39,13,4,5
39,13,4,5
39,13,4,5
40,13,4,5
40,13,4,5
40,13,4,5
40,13,4,5
40,13,4,5
40,13,4,5
41,13,4,5
41,13,4,5
41,13,4,5
42,13,4,5
42,13,4,5
42,13,4,5
42,13,4,5
43,13,4,5
43,13,4,5
44,13,4,5
44,13,4,5
45,13,4,5
45,13,4,5
46,13,4,5
46,13,4,5
47,13,4,5
48,13,4,5
49,13,4,5
49,13,4,5
50,13,4,5
51,13,4,5
6,16,4,5
32,17,4,5
32,17,4,5
25,20,5,5
25,20,5,5
45,7,6,5
45,7,6,5
57,21,6,5
57,21,6,5
31,21,7,5
20,23,7,5
20,23,7,5
34,12,8,5
34,12,8,5
26,20,8,5
42,23,8,5
42,23,8,5
0,0,9,5
0,0,9,5
30,9,9,5
30,9,9,5
8,22,9,5
8,22,9,5
26,12,10,5
26,12,10,5
57,16,10,5
57,16,10,5
0,18,10,5
2,18,10,5
5,18,10,5
5,18,10,5
6,18,10,5
8,18,10,5
49,0,11,5
49,0,11,5
41,19,12,5
41,19,12,5
17,14,13,5
17,14,13,5
41,22,13,5
41,22,13,5
44,0,14,5
17,1,14,5
22,1,14,5
34,1,14,5
36,1,14,5
56,9,14,5
59,18,15,5
59,18,15,5
6,19,15,5
6,19,15,5
40,19,15,5
40,19,15,5
46,23,16,5
46,23,16,5
52,0,17,5
8,1,17,5
16,1,17,5
39,1,17,5
44,1,17,5
7,2,17,5
18,2,17,5
30,2,17,5
50,2,17,5
0,3,17,5
20,3,17,5
36,3,17,5
14,4,17,5
41,4,17,5
42,4,17,5
54,4,17,5
58,5,17,5
9,6,17,5
35,6,17,5
38,6,17,5
52,6,17,5
8,7,17,5
29,7,17,5
42,7,17,5
55,7,17,5
7,8,17,5
23,8,17,5
25,14,17,5
3,17,17,5
3,17,17,5
4,17,17,5
4,17,17,5
5,17,17,5
7,21,17,5
7,21,17,5
58,2,18,5
18,18,18,5
18,18,18,5
15,21,18,5
15,21,18,5
11,13,19,5
11,13,19,5
56,21,19,5
56,21,19,5
34,23,19,5
45,23,19,5
52,23,19,5
6,0,20,5
17,0,20,5
30,0,20,5
8,11,20,5
8,11,20,5
43,12,20,5
43,12,20,5
4,3,21,5
4,3,21,5
14,11,21,5
14,11,21,5
5,19,21,5
5,19,21,5
0,9,22,5
0,9,22,5
58,14,22,5
58,14,22,5
46,12,23,5
46,12,23,5
13,19,23,5
13,19,23,5
52,1,24,5
52,1,24,5
23,14,24,5
23,14,24,5
22,18,24,5
22,18,24,5
11,2,25,5
11,2,25,5
48,11,25,5
48,11,25,5
18,22,25,5
18,22,25,5
57,12,26,5
57,12,26,5
24,0,27,5
24,0,27,5
36,10,27,5
36,10,27,5
36,10,27,5
30,12,27,5
30,12,27,5
47,20,27,5
47,20,27,5
58,8,28,5
58,8,28,5
50,12,28,5
50,12,28,5
7,17,28,5
7,17,28,5
52,20,28,5
52,20,28,5
39,1,29,5
39,1,29,5
49,22,29,5
49,22,29,5
2,21,30,5
2,21,30,5
53,19,31,5
53,19,31,5
