rainfall data copyright Foley Matthews 2017,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
12,4,8,2
16,4,8,2
21,4,8,2
29,4,9,2
24,5,9,2
24,5,9,2
25,5,9,2
26,5,9,2
29,5,9,2
6,10,9,2
27,1,10,2
42,1,10,2
52,1,10,2
40,2,10,2
10,18,11,2
10,18,11,2
12,16,13,2
12,17,13,2
13,17,13,2
13,17,13,2
13,17,13,2
13,17,13,2
13,17,13,2
14,17,13,2
14,17,13,2
14,17,13,2
14,17,13,2
14,17,13,2
14,17,13,2
14,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
15,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
16,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
17,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
18,17,13,2
19,17,13,2
19,17,13,2
19,17,13,2
19,17,13,2
19,17,13,2
20,17,13,2
21,17,13,2
21,17,13,2
21,17,13,2
22,17,13,2
22,17,13,2
22,17,13,2
22,17,13,2
22,17,13,2
23,17,13,2
23,17,13,2
23,17,13,2
23,17,13,2
24,17,13,2
24,17,13,2
24,17,13,2
24,17,13,2
24,17,13,2
25,17,13,2
25,17,13,2
25,17,13,2
25,17,13,2
25,17,13,2
26,17,13,2
26,17,13,2
26,17,13,2
26,17,13,2
26,17,13,2
27,17,13,2
27,17,13,2
27,17,13,2
27,17,13,2
28,17,13,2
28,17,13,2
29,17,13,2
30,17,13,2
31,17,13,2
34,17,13,2
37,17,13,2
38,17,13,2
39,17,13,2
41,17,13,2
43,17,13,2
47,17,13,2
18,18,13,2
9,20,13,2
13,20,15,2
13,20,15,2
19,12,18,2
19,12,18,2
45,0,19,2
46,0,19,2
46,0,19,2
46,0,19,2
47,0,19,2
47,0,19,2
47,0,19,2
47,0,19,2
48,0,19,2
52,0,19,2
53,0,19,2
53,0,19,2
54,0,19,2
54,0,19,2
55,0,19,2
56,0,19,2
57,0,19,2
58,0,19,2
0,1,19,2
5,1,19,2
22,1,19,2
32,1,19,2
38,1,19,2
51,1,19,2
5,2,19,2
23,2,19,2
31,2,19,2
39,2,19,2
41,2,19,2
42,2,19,2
43,2,19,2
45,2,19,2
0,11,19,2
53,17,19,2
1,21,19,2
37,21,19,2
55,21,19,2
37,5,20,2
10,18,28,2
