rainfall data copyright Foley Matthews 2022,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
27,19,1,2
33,19,1,2
36,19,1,2
39,19,1,2
42,19,1,2
47,19,1,2
46,0,2,2
17,14,2,2
18,14,2,2
19,14,2,2
20,14,2,2
20,14,2,2
21,14,2,2
21,14,2,2
21,14,2,2
21,14,2,2
22,14,2,2
22,14,2,2
23,14,2,2
24,14,2,2
24,14,2,2
24,14,2,2
25,14,2,2
25,14,2,2
26,14,2,2
27,14,2,2
27,14,2,2
28,14,2,2
28,14,2,2
28,14,2,2
29,14,2,2
29,14,2,2
29,14,2,2
29,14,2,2
30,14,2,2
30,14,2,2
30,14,2,2
30,14,2,2
30,14,2,2
31,14,2,2
31,14,2,2
31,14,2,2
31,14,2,2
32,14,2,2
32,14,2,2
32,14,2,2
32,14,2,2
33,14,2,2
33,14,2,2
33,14,2,2
33,14,2,2
34,14,2,2
34,14,2,2
35,14,2,2
35,14,2,2
35,14,2,2
35,14,2,2
36,14,2,2
36,14,2,2
37,14,2,2
37,14,2,2
44,14,2,2
53,14,2,2
17,19,2,2
22,19,2,2
43,21,2,2
22,13,3,2
23,13,3,2
23,13,3,2
24,13,3,2
24,13,3,2
24,13,3,2
24,13,3,2
25,13,3,2
25,13,3,2
25,13,3,2
25,13,3,2
25,13,3,2
26,13,3,2
26,13,3,2
26,13,3,2
26,13,3,2
26,13,3,2
27,13,3,2
27,13,3,2
27,13,3,2
27,13,3,2
27,13,3,2
28,13,3,2
28,13,3,2
28,13,3,2
28,13,3,2
29,13,3,2
29,13,3,2
29,13,3,2
29,13,3,2
29,13,3,2
30,13,3,2
30,13,3,2
30,13,3,2
30,13,3,2
31,13,3,2
31,13,3,2
32,13,3,2
33,13,3,2
33,13,3,2
34,13,3,2
35,13,3,2
36,13,3,2
36,13,3,2
37,13,3,2
39,13,3,2
48,13,3,2
14,15,3,2
15,15,3,2
16,15,3,2
17,15,3,2
17,15,3,2
18,15,3,2
19,15,3,2
20,15,3,2
21,15,3,2
21,15,3,2
22,15,3,2
22,15,3,2
22,15,3,2
23,15,3,2
23,15,3,2
23,15,3,2
24,15,3,2
24,15,3,2
25,15,3,2
27,15,3,2
27,15,3,2
28,15,3,2
28,15,3,2
28,15,3,2
29,15,3,2
29,15,3,2
29,15,3,2
29,15,3,2
30,15,3,2
30,15,3,2
30,15,3,2
31,15,3,2
31,15,3,2
31,15,3,2
31,15,3,2
32,15,3,2
33,15,3,2
34,15,3,2
36,15,3,2
38,15,3,2
40,15,3,2
42,15,3,2
43,15,3,2
43,15,3,2
45,15,3,2
46,15,3,2
48,15,3,2
51,15,3,2
56,15,3,2
58,15,3,2
59,15,3,2
0,16,3,2
1,16,3,2
2,16,3,2
3,16,3,2
4,16,3,2
6,16,3,2
8,16,3,2
9,16,3,2
9,16,3,2
10,16,3,2
10,16,3,2
11,16,3,2
11,16,3,2
12,16,3,2
13,16,3,2
14,16,3,2
14,16,3,2
15,16,3,2
16,16,3,2
18,16,3,2
20,16,3,2
22,16,3,2
25,16,3,2
27,16,3,2
31,16,3,2
37,16,3,2
44,16,3,2
46,16,3,2
47,16,3,2
48,16,3,2
49,16,3,2
51,16,3,2
52,16,3,2
54,16,3,2
