"rainfall data copyright Foley Matthews 2010",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
15,1,1,12
32,1,1,12
37,1,1,12
44,1,1,12
51,1,1,12
0,2,1,12
6,2,1,12
12,2,1,12
18,2,1,12
25,2,1,12
32,2,1,12
40,2,1,12
48,2,1,12
58,2,1,12
8,3,1,12
19,3,1,12
32,3,1,12
46,3,1,12
1,4,1,12
22,4,1,12
46,4,1,12
13,10,1,12
28,10,1,12
45,10,1,12
2,11,1,12
22,11,1,12
41,11,1,12
8,12,1,12
26,12,1,12
54,12,1,12
21,13,1,12
5,14,1,12
57,14,1,12
2,17,1,12
31,19,1,12
22,23,1,12
7,3,2,12
29,7,2,12
34,10,2,12
14,13,2,12
53,15,2,12
5,19,2,12
47,22,2,12
13,3,3,12
27,7,3,12
4,11,3,12
16,14,3,12
46,17,3,12
27,21,3,12
21,1,4,12
34,4,4,12
54,7,4,12
30,10,4,12
44,12,4,12
2,15,4,12
27,17,4,12
47,19,4,12
26,22,4,12
47,0,5,12
10,3,5,12
27,5,5,12
39,7,5,12
40,9,5,12
58,11,5,12
14,14,5,12
29,16,5,12
47,18,5,12
56,20,5,12
53,22,5,12
59,0,6,12
45,2,6,12
33,4,6,12
21,6,6,12
55,7,6,12
19,9,6,12
42,10,6,12
9,12,6,12
43,13,6,12
17,15,6,12
50,16,6,12
23,18,6,12
13,20,6,12
53,21,6,12
46,23,6,12
25,1,7,12
14,3,7,12
56,4,7,12
8,7,7,12
46,8,7,12
26,10,7,12
51,11,7,12
29,13,7,12
53,14,7,12
6,16,7,12
22,17,7,12
43,18,7,12
3,20,7,12
37,21,7,12
42,23,7,12
42,1,8,12
32,3,8,12
26,5,8,12
2,7,8,12
40,8,8,12
47,9,8,12
47,10,8,12
27,12,8,12
45,14,8,12
15,17,8,12
45,18,8,12
27,20,8,12
26,22,8,12
16,0,9,12
15,2,9,12
0,4,9,12
40,5,9,12
24,7,9,12
43,8,9,12
45,9,9,12
44,10,9,12
45,11,9,12
29,13,9,12
36,15,9,12
29,17,9,12
40,19,9,12
36,21,9,12
58,23,9,12
27,2,10,12
22,5,10,12
23,7,10,12
17,9,10,12
24,11,10,12
33,14,10,12
27,19,10,12
53,1,11,12
3,7,11,12
26,11,11,12
39,17,11,12
45,2,12,12
2,12,12,12
56,21,12,12
28,9,13,12
3,23,13,12
12,17,14,12
28,8,15,12
55,2,16,12
22,21,16,12
27,12,17,12
24,5,18,12
44,22,18,12
26,20,19,12
47,11,20,12
53,17,21,12
56,15,22,12
9,13,23,12
1,5,24,12
8,23,24,12
30,23,25,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
58,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
59,14,26,12
9,15,26,12
21,15,26,12
27,15,26,12
36,15,26,12
48,15,26,12
54,15,26,12
58,15,26,12
1,16,26,12
4,16,26,12
9,16,26,12
12,16,26,12
14,16,26,12
16,16,26,12
21,16,26,12
26,16,26,12
38,16,26,12
52,16,26,12
1,17,26,12
7,17,26,12
10,17,26,12
13,17,26,12
15,17,26,12
17,17,26,12
18,17,26,12
20,17,26,12
21,17,26,12
23,17,26,12
24,17,26,12
26,17,26,12
27,17,26,12
28,17,26,12
29,17,26,12
30,17,26,12
31,17,26,12
32,17,26,12
34,17,26,12
35,17,26,12
37,17,26,12
38,17,26,12
40,17,26,12
41,17,26,12
42,17,26,12
43,17,26,12
45,17,26,12
46,17,26,12
48,17,26,12
49,17,26,12
51,17,26,12
55,17,26,12
57,17,26,12
59,17,26,12
1,18,26,12
3,18,26,12
5,18,26,12
9,18,26,12
19,18,26,12
27,18,26,12
34,18,26,12
39,18,26,12
42,18,26,12
43,18,26,12
44,18,26,12
45,18,26,12
46,18,26,12
47,18,26,12
48,18,26,12
49,18,26,12
50,18,26,12
50,18,26,12
52,18,26,12
52,18,26,12
53,18,26,12
54,18,26,12
55,18,26,12
57,18,26,12
58,18,26,12
0,19,26,12
2,19,26,12
5,19,26,12
7,19,26,12
9,19,26,12
13,19,26,12
16,19,26,12
21,19,26,12
23,19,26,12
24,19,26,12
25,19,26,12
26,19,26,12
28,19,26,12
30,19,26,12
37,19,26,12
43,19,26,12
0,20,26,12
42,22,26,12
52,22,26,12
3,23,26,12
18,23,26,12
36,23,26,12
57,23,26,12
11,0,27,12
21,0,27,12
30,0,27,12
40,0,27,12
47,0,27,12
56,0,27,12
8,1,27,12
21,1,27,12
30,1,27,12
45,1,27,12
53,1,27,12
4,2,27,12
14,2,27,12
31,2,27,12
39,2,27,12
45,2,27,12
52,2,27,12
56,2,27,12
0,3,27,12
5,3,27,12
17,3,27,12
28,3,27,12
35,3,27,12
43,3,27,12
49,3,27,12
5,4,27,12
14,4,27,12
25,4,27,12
52,4,27,12
4,5,27,12
15,5,27,12
32,5,27,12
48,5,27,12
56,5,27,12
59,5,27,12
13,6,27,12
24,6,27,12
25,6,27,12
26,6,27,12
41,6,27,12
2,7,27,12
10,7,27,12
16,7,27,12
24,7,27,12
32,7,27,12
46,7,27,12
59,7,27,12
11,8,27,12
6,9,27,12
26,9,27,12
35,10,27,12
37,10,27,12
39,10,27,12
41,10,27,12
56,10,27,12
29,11,27,12
31,11,27,12
34,11,27,12
34,11,27,12
34,11,27,12
35,11,27,12
36,11,27,12
36,11,27,12
38,11,27,12
39,11,27,12
42,11,27,12
49,11,27,12
23,12,27,12
27,13,27,12
31,13,27,12
31,13,27,12
31,13,27,12
31,13,27,12
31,13,27,12
32,13,27,12
32,13,27,12
32,13,27,12
32,13,27,12
32,13,27,12
33,13,27,12
33,13,27,12
34,13,27,12
34,13,27,12
34,13,27,12
34,13,27,12
34,13,27,12
35,13,27,12
35,13,27,12
35,13,27,12
35,13,27,12
36,13,27,12
36,13,27,12
36,13,27,12
36,13,27,12
36,13,27,12
37,13,27,12
37,13,27,12
37,13,27,12
37,13,27,12
38,13,27,12
38,13,27,12
38,13,27,12
39,13,27,12
39,13,27,12
39,13,27,12
39,13,27,12
40,13,27,12
40,13,27,12
40,13,27,12
40,13,27,12
41,13,27,12
41,13,27,12
42,13,27,12
42,13,27,12
42,13,27,12
43,13,27,12
43,13,27,12
43,13,27,12
43,13,27,12
44,13,27,12
44,13,27,12
45,13,27,12
45,13,27,12
