rainfall data copyright Foley Matthews 2014,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
1,22,1,3
1,22,1,3
9,15,2,3
9,15,2,3
12,1,3,3
44,8,3,3
0,9,3,3
59,10,3,3
8,11,3,3
27,11,3,3
46,11,3,3
50,11,3,3
54,11,3,3
59,11,3,3
4,12,3,3
12,12,3,3
11,13,3,3
12,13,3,3
13,13,3,3
14,13,3,3
15,13,3,3
16,13,3,3
17,13,3,3
18,13,3,3
19,13,3,3
20,13,3,3
21,13,3,3
23,13,3,3
24,13,3,3
25,13,3,3
27,13,3,3
28,13,3,3
30,13,3,3
32,13,3,3
34,13,3,3
36,13,3,3
40,13,3,3
57,3,4,3
12,7,4,3
57,1,5,3
13,4,5,3
31,4,5,3
39,4,5,3
45,7,5,3
40,22,8,3
44,22,8,3
56,23,8,3
59,23,8,3
3,0,9,3
34,0,9,3
10,6,10,3
1,13,10,3
2,5,11,3
6,5,11,3
10,5,11,3
15,5,11,3
43,5,11,3
50,5,11,3
7,6,11,3
2,7,11,3
7,7,11,3
13,7,11,3
24,7,11,3
32,8,11,3
56,21,16,3
49,0,20,3
54,0,20,3
59,0,20,3
27,2,25,3
29,2,25,3
35,2,25,3
38,2,25,3
42,2,25,3
51,3,25,3
11,12,25,3
38,12,25,3
25,14,25,3
25,14,25,3
26,14,25,3
26,14,25,3
26,14,25,3
26,14,25,3
27,14,25,3
27,14,25,3
27,14,25,3
27,14,25,3
28,14,25,3
28,14,25,3
28,14,25,3
28,14,25,3
29,14,25,3
30,14,25,3
30,14,25,3
32,14,25,3
1,15,25,3
2,15,25,3
3,15,25,3
4,15,25,3
5,15,25,3
7,15,25,3
11,15,25,3
24,15,25,3
34,15,25,3
40,15,25,3
26,17,25,3
50,18,25,3
52,19,25,3
53,19,25,3
54,19,25,3
57,19,25,3
14,20,25,3
4,21,25,3
5,21,25,3
21,21,25,3
33,21,25,3
34,21,25,3
35,21,25,3
35,21,25,3
36,21,25,3
37,21,25,3
37,21,25,3
38,21,25,3
38,21,25,3
39,21,25,3
40,21,25,3
41,21,25,3
42,21,25,3
43,21,25,3
43,21,25,3
44,21,25,3
45,21,25,3
45,21,25,3
46,21,25,3
47,21,25,3
48,21,25,3
50,21,25,3
56,21,25,3
16,22,25,3
51,22,25,3
56,22,25,3
58,22,25,3
3,23,25,3
6,23,25,3
7,23,25,3
8,23,25,3
8,23,25,3
9,23,25,3
9,23,25,3
9,23,25,3
10,23,25,3
10,23,25,3
11,23,25,3
11,23,25,3
11,23,25,3
12,23,25,3
12,23,25,3
13,23,25,3
15,23,25,3
19,23,25,3
24,23,25,3
38,23,25,3
46,23,25,3
54,23,25,3
57,23,25,3
58,23,25,3
59,23,25,3
59,23,25,3
0,0,26,3
1,0,26,3
1,0,26,3
1,0,26,3
2,0,26,3
2,0,26,3
3,0,26,3
4,0,26,3
5,0,26,3
6,0,26,3
11,0,26,3
20,0,26,3
59,0,26,3
3,1,26,3
15,2,26,3
8,4,26,3
12,4,26,3
15,4,26,3
18,4,26,3
21,4,26,3
23,4,26,3
26,4,26,3
30,4,26,3
26,5,26,3
28,5,26,3
29,5,26,3
17,6,26,3
17,6,26,3
18,6,26,3
18,6,26,3
18,6,26,3
18,6,26,3
19,6,26,3
19,6,26,3
20,6,26,3
20,6,26,3
20,6,26,3
21,6,26,3
21,6,26,3
21,6,26,3
21,6,26,3
22,6,26,3
22,6,26,3
23,6,26,3
24,6,26,3
26,6,26,3
27,6,26,3
28,6,26,3
30,6,26,3
34,6,26,3
35,6,26,3
37,6,26,3
42,6,26,3
53,6,26,3
54,6,26,3
26,7,26,3
31,7,26,3
1,8,26,3
44,13,26,3
45,13,26,3
47,13,26,3
9,14,26,3
9,14,26,3
10,14,26,3
10,14,26,3
11,14,26,3
11,14,26,3
12,14,26,3
14,14,26,3
39,16,26,3
40,16,26,3
32,18,26,3
44,18,26,3
55,18,26,3
3,19,26,3
9,19,26,3
13,19,26,3
17,19,26,3
21,19,26,3
26,19,26,3
31,19,26,3
38,19,26,3
45,19,26,3
53,19,26,3
4,20,26,3
50,20,26,3
50,21,26,3
45,22,26,3
8,23,26,3
16,6,27,3
16,7,27,3
15,8,27,3
34,8,27,3
54,9,27,3
28,10,27,3
33,10,27,3
37,10,27,3
43,10,27,3
48,10,27,3
51,10,27,3
55,10,27,3
59,10,27,3
1,11,27,3
8,11,27,3
19,11,27,3
33,11,27,3
41,11,27,3
51,11,27,3
2,12,27,3
25,12,27,3
34,12,27,3
6,13,27,3
14,13,27,3
18,13,27,3
22,13,27,3
27,13,27,3
32,13,27,3
36,13,27,3
39,13,27,3
45,13,27,3
49,13,27,3
52,13,27,3
0,14,27,3
7,14,27,3
11,14,27,3
13,14,27,3
15,14,27,3
16,14,27,3
18,14,27,3
19,14,27,3
21,14,27,3
22,14,27,3
23,14,27,3
25,14,27,3
26,14,27,3
26,14,27,3
27,14,27,3
28,14,27,3
29,14,27,3
29,14,27,3
29,14,27,3
30,14,27,3
31,14,27,3
32,14,27,3
32,14,27,3
33,14,27,3
33,14,27,3
34,14,27,3
35,14,27,3
36,14,27,3
37,14,27,3
39,14,27,3
40,14,27,3
40,14,27,3
41,14,27,3
44,14,27,3
52,14,27,3
5,15,27,3
8,15,27,3
8,15,27,3
9,15,27,3
9,15,27,3
10,15,27,3
10,15,27,3
11,15,27,3
11,15,27,3
11,15,27,3
11,15,27,3
12,15,27,3
12,15,27,3
12,15,27,3
12,15,27,3
12,15,27,3
13,15,27,3
13,15,27,3
13,15,27,3
13,15,27,3
13,15,27,3
14,15,27,3
14,15,27,3
15,15,27,3
15,15,27,3
16,15,27,3
16,15,27,3
17,15,27,3
18,15,27,3
