"rainfall data copyright Foley Matthews 2009",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
16,5,7,8
44,15,12,8
47,15,12,8
49,15,12,8
50,21,12,8
42,6,13,8
1,2,31,8
37,2,31,8
37,3,31,8
14,4,31,8
24,4,31,8
43,4,31,8
46,4,31,8
48,4,31,8
51,4,31,8
53,4,31,8
0,5,31,8
8,5,31,8
16,5,31,8
34,5,31,8
39,5,31,8
41,5,31,8
54,5,31,8
4,6,31,8
21,6,31,8
28,6,31,8
39,6,31,8
46,6,31,8
49,6,31,8
52,6,31,8
46,8,31,8
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
