rainfall data copyright Foley Matthews 2018,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
42,1,1,3
42,1,1,3
24,8,3,3
24,8,3,3
14,13,3,3
14,13,3,3
22,14,3,3
22,14,3,3
26,14,3,3
26,14,3,3
26,14,3,3
26,14,3,3
31,18,4,3
31,18,4,3
33,0,5,3
47,5,5,3
15,6,5,3
23,6,5,3
26,6,5,3
28,6,5,3
32,6,5,3
41,6,5,3
34,8,5,3
57,12,5,3
49,20,5,3
13,23,5,3
13,23,5,3
5,1,6,3
15,1,6,3
17,1,6,3
18,1,6,3
18,1,6,3
19,1,6,3
19,1,6,3
19,1,6,3
19,1,6,3
20,1,6,3
20,1,6,3
20,1,6,3
20,1,6,3
21,1,6,3
21,1,6,3
21,1,6,3
21,1,6,3
22,1,6,3
22,1,6,3
22,1,6,3
23,1,6,3
23,1,6,3
23,1,6,3
24,1,6,3
24,1,6,3
24,1,6,3
25,1,6,3
25,1,6,3
26,1,6,3
27,1,6,3
27,1,6,3
28,1,6,3
28,1,6,3
29,1,6,3
30,1,6,3
30,1,6,3
31,1,6,3
31,1,6,3
32,1,6,3
32,1,6,3
33,1,6,3
34,1,6,3
35,1,6,3
36,1,6,3
37,1,6,3
38,1,6,3
39,1,6,3
39,1,6,3
40,1,6,3
40,1,6,3
41,1,6,3
42,1,6,3
42,1,6,3
43,1,6,3
43,1,6,3
44,1,6,3
44,1,6,3
45,1,6,3
46,1,6,3
47,1,6,3
48,1,6,3
49,1,6,3
50,1,6,3
50,1,6,3
51,1,6,3
52,1,6,3
53,1,6,3
53,1,6,3
54,1,6,3
55,1,6,3
55,1,6,3
56,1,6,3
57,1,6,3
58,1,6,3
59,1,6,3
0,2,6,3
1,2,6,3
2,2,6,3
3,2,6,3
5,2,6,3
6,2,6,3
7,2,6,3
8,2,6,3
9,2,6,3
10,2,6,3
10,2,6,3
11,2,6,3
12,2,6,3
13,2,6,3
16,2,6,3
18,2,6,3
20,2,6,3
22,2,6,3
24,2,6,3
26,2,6,3
28,2,6,3
30,2,6,3
32,2,6,3
34,2,6,3
36,2,6,3
38,2,6,3
42,2,6,3
46,2,6,3
50,2,6,3
54,2,6,3
56,2,6,3
59,2,6,3
7,3,6,3
14,3,6,3
19,3,6,3
21,3,6,3
24,3,6,3
26,3,6,3
28,3,6,3
31,3,6,3
33,3,6,3
36,3,6,3
39,3,6,3
41,3,6,3
43,3,6,3
45,3,6,3
47,3,6,3
48,3,6,3
50,3,6,3
52,3,6,3
53,3,6,3
54,3,6,3
55,3,6,3
57,3,6,3
58,3,6,3
58,3,6,3
59,3,6,3
0,4,6,3
1,4,6,3
2,4,6,3
3,4,6,3
4,4,6,3
6,4,6,3
9,4,6,3
15,4,6,3
26,4,6,3
39,4,6,3
48,4,6,3
11,5,6,3
42,5,6,3
46,5,6,3
50,5,6,3
56,5,6,3
13,6,6,3
31,7,6,3
50,7,6,3
41,9,6,3
55,9,6,3
14,10,6,3
47,10,6,3
54,10,6,3
6,11,6,3
13,11,6,3
21,11,6,3
