"rainfall data copyright Foley Matthews 2013",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
39,1,1,7
2,2,1,7
13,2,1,7
1,4,1,7
21,4,1,7
28,4,1,7
34,4,1,7
39,4,1,7
48,4,1,7
57,4,1,7
5,5,1,7
14,5,1,7
43,5,1,7
29,6,1,7
17,8,1,7
30,8,1,7
37,8,1,7
42,8,1,7
49,8,1,7
54,8,1,7
5,9,1,7
9,9,1,7
17,9,1,7
23,9,1,7
32,9,1,7
37,9,1,7
19,10,1,7
27,12,1,7
38,12,1,7
50,12,1,7
24,13,1,7
51,0,4,7
20,2,4,7
33,7,10,7
49,7,10,7
9,8,10,7
33,9,10,7
27,12,11,7
31,12,11,7
3,17,12,7
3,17,12,7
39,18,13,7
39,18,13,7
6,1,14,7
37,9,14,7
45,9,14,7
1,10,14,7
27,12,14,7
37,12,14,7
43,12,14,7
51,22,14,7
51,22,14,7
54,10,15,7
54,10,15,7
21,18,15,7
21,18,15,7
57,10,17,7
57,10,17,7
22,7,18,7
26,7,19,7
53,17,19,7
54,17,19,7
54,17,19,7
55,17,19,7
55,17,19,7
57,17,19,7
58,17,19,7
1,18,19,7
3,18,19,7
5,18,19,7
28,18,19,7
12,20,19,7
36,20,19,7
42,20,19,7
49,11,20,7
50,11,20,7
50,11,20,7
51,11,20,7
51,11,20,7
51,11,20,7
51,11,20,7
52,11,20,7
21,12,20,7
47,12,20,7
58,12,20,7
1,13,20,7
5,13,20,7
58,13,20,7
30,14,22,7
29,16,22,7
40,16,22,7
11,17,22,7
18,17,22,7
21,17,22,7
47,17,22,7
4,18,22,7
19,19,22,7
13,21,22,7
31,22,22,7
31,22,22,7
52,23,22,7
20,0,23,7
49,1,23,7
29,3,23,7
59,23,24,7
59,23,24,7
39,23,26,7
39,23,26,7
37,11,28,7
37,11,28,7
48,11,28,7
48,11,28,7
55,11,28,7
55,11,28,7
23,15,28,7
4,1,29,7
53,3,29,7
9,6,29,7
24,6,29,7
54,19,30,7
22,21,30,7
22,21,30,7
56,9,31,7
40,10,31,7
40,10,31,7
