"rainfall data copyright Foley Matthews 2005",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
41,22,3,11
1,4,4,11
3,4,4,11
16,4,4,11
27,4,4,11
27,4,4,11
29,4,4,11
3,5,4,11
10,5,4,11
25,5,4,11
31,5,4,11
34,5,4,11
37,5,4,11
41,5,4,11
44,5,4,11
47,5,4,11
1,6,4,11
2,6,4,11
5,6,4,11
10,6,4,11
17,6,4,11
21,6,4,11
33,6,4,11
21,7,4,11
38,10,4,11
0,12,4,11
8,12,4,11
22,12,4,11
7,5,5,11
42,6,5,11
3,12,5,11
6,12,5,11
8,12,5,11
9,12,5,11
11,12,5,11
12,12,5,11
13,12,5,11
13,12,5,11
14,12,5,11
15,12,5,11
16,12,5,11
17,12,5,11
19,12,5,11
23,12,5,11
27,12,5,11
31,12,5,11
56,12,5,11
52,1,6,11
57,1,6,11
59,1,6,11
3,2,6,11
10,2,6,11
18,2,6,11
21,2,6,11
28,2,6,11
32,2,6,11
35,2,6,11
38,2,6,11
41,2,6,11
44,2,6,11
48,2,6,11
52,2,6,11
56,2,6,11
58,2,6,11
1,3,6,11
2,3,6,11
6,3,6,11
10,3,6,11
14,3,6,11
16,3,6,11
19,3,6,11
21,3,6,11
23,3,6,11
26,3,6,11
30,3,6,11
34,3,6,11
37,3,6,11
39,3,6,11
42,3,6,11
45,3,6,11
52,3,6,11
59,3,6,11
21,4,6,11
22,5,6,11
35,5,6,11
43,5,6,11
50,5,6,11
58,5,6,11
8,6,6,11
18,6,6,11
37,6,6,11
4,7,6,11
10,7,6,11
13,7,6,11
18,7,6,11
22,7,6,11
25,7,6,11
30,7,6,11
33,16,6,11
50,2,9,11
0,4,11,11
4,10,12,11
4,10,12,11
37,1,14,11
15,22,14,11
15,22,14,11
52,1,16,11
53,1,16,11
53,1,16,11
53,1,16,11
54,1,16,11
54,1,16,11
55,1,16,11
56,1,16,11
57,1,16,11
59,1,16,11
59,1,16,11
0,2,16,11
0,2,16,11
0,2,16,11
0,2,16,11
1,2,16,11
2,2,16,11
18,2,16,11
38,12,16,11
38,12,16,11
24,16,16,11
48,15,23,11
58,15,23,11
2,16,23,11
14,16,23,11
23,16,23,11
30,16,23,11
36,16,23,11
41,16,23,11
55,16,23,11
15,17,23,11
24,5,24,11
16,13,24,11
20,13,24,11
26,13,24,11
27,13,24,11
34,13,24,11
44,13,24,11
24,20,24,11
27,20,24,11
36,20,24,11
32,21,24,11
13,5,25,11
53,5,25,11
52,20,25,11
52,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
53,20,25,11
54,20,25,11
54,20,25,11
54,20,25,11
55,20,25,11
55,20,25,11
58,20,25,11
1,21,25,11
4,21,25,11
5,21,25,11
6,21,25,11
7,21,25,11
8,21,25,11
8,21,25,11
9,21,25,11
9,21,25,11
9,21,25,11
10,21,25,11
10,21,25,11
10,21,25,11
10,21,25,11
10,21,25,11
11,21,25,11
11,21,25,11
11,21,25,11
11,21,25,11
12,21,25,11
12,21,25,11
12,21,25,11
13,21,25,11
13,21,25,11
14,21,25,11
14,21,25,11
15,21,25,11
17,21,25,11
19,21,25,11
21,21,25,11
26,21,25,11
22,22,25,11
11,16,26,11
11,16,26,11
28,14,27,11
30,14,27,11
31,14,27,11
32,14,27,11
33,14,27,11
33,14,27,11
34,14,27,11
34,14,27,11
34,14,27,11
35,14,27,11
35,14,27,11
35,14,27,11
35,14,27,11
36,14,27,11
36,14,27,11
36,14,27,11
37,14,27,11
37,14,27,11
37,14,27,11
38,14,27,11
38,14,27,11
