"rainfall data copyright Foley Matthews 2010",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
51,8,4,11
57,8,4,11
0,9,4,11
4,9,4,11
10,9,4,11
15,9,4,11
21,9,4,11
26,9,4,11
32,9,4,11
38,9,4,11
44,9,4,11
51,9,4,11
57,9,4,11
3,10,4,11
11,10,4,11
18,10,4,11
27,10,4,11
36,10,4,11
47,10,4,11
58,10,4,11
10,11,4,11
25,11,4,11
42,11,4,11
4,12,4,11
35,12,4,11
48,22,4,11
45,3,5,11
55,4,5,11
39,6,5,11
34,11,5,11
34,14,5,11
34,20,5,11
50,0,6,11
34,3,6,11
30,23,9,11
35,23,9,11
44,23,9,11
53,23,9,11
3,0,10,11
11,0,10,11
18,0,10,11
25,0,10,11
31,0,10,11
39,0,10,11
48,0,10,11
58,0,10,11
11,1,10,11
30,1,10,11
40,3,14,11
46,7,14,11
43,6,18,11
51,6,18,11
26,15,18,11
44,15,18,11
54,15,18,11
6,16,18,11
25,16,18,11
51,16,18,11
38,18,18,11
48,18,18,11
0,19,18,11
15,19,18,11
35,19,18,11
0,20,18,11
39,20,18,11
1,22,18,11
40,23,18,11
15,1,19,11
50,2,19,11
31,4,19,11
7,6,19,11
27,7,19,11
32,8,19,11
34,9,19,11
34,10,19,11
33,11,19,11
51,12,19,11
6,14,19,11
27,16,19,11
39,5,20,11
50,13,20,11
20,7,22,11
33,7,22,11
49,7,22,11
58,10,22,11
23,11,24,11
28,11,24,11
32,11,24,11
37,11,24,11
42,11,24,11
11,13,24,11
24,8,26,11
44,2,27,11
16,1,30,11
19,1,30,11
22,1,30,11
25,1,30,11
27,1,30,11
30,1,30,11
34,1,30,11
37,1,30,11
41,1,30,11
45,1,30,11
50,1,30,11
56,1,30,11
1,2,30,11
9,2,30,11
17,2,30,11
30,2,30,11
