"rainfall data copyright Foley Matthews 2008",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
6,7,17,5
8,15,17,5
18,15,17,5
21,15,17,5
25,15,17,5
26,16,17,5
28,16,17,5
28,16,17,5
29,16,17,5
30,16,17,5
13,17,17,5
46,22,17,5
54,22,17,5
2,2,18,5
15,11,18,5
15,1,29,5
30,2,29,5
42,18,29,5
50,18,29,5
53,18,29,5
56,18,29,5
58,18,29,5
2,19,29,5
5,19,29,5
12,19,29,5
17,19,29,5
25,19,29,5
32,19,29,5
40,19,29,5
46,19,29,5
52,19,29,5
1,20,29,5
21,20,29,5
32,20,29,5
40,20,29,5
48,20,29,5
3,21,29,5
18,21,29,5
35,21,29,5
46,21,29,5
55,21,29,5
1,22,29,5
6,22,29,5
13,22,29,5
23,22,29,5
36,22,29,5
50,22,29,5
1,23,29,5
13,23,29,5
24,23,29,5
34,23,29,5
0,0,30,5
14,0,30,5
23,0,30,5
26,0,30,5
29,0,30,5
33,0,30,5
36,0,30,5
39,0,30,5
41,0,30,5
44,0,30,5
47,0,30,5
50,0,30,5
54,0,30,5
59,0,30,5
8,1,30,5
12,1,30,5
16,1,30,5
25,1,30,5
53,1,30,5
8,8,30,5
34,8,30,5
36,8,30,5
38,8,30,5
42,8,30,5
49,8,30,5
53,8,30,5
6,9,30,5
25,9,30,5
44,9,30,5
49,9,30,5
3,10,30,5
8,10,30,5
10,10,30,5
11,10,30,5
13,10,30,5
14,10,30,5
29,10,30,5
1,11,30,5
8,11,30,5
10,11,30,5
16,11,30,5
18,11,30,5
22,11,30,5
59,11,30,5
33,13,30,5
52,14,30,5
53,14,30,5
59,14,30,5
31,6,31,5
1,8,31,5
2,8,31,5
3,8,31,5
12,8,31,5
42,8,31,5
17,9,31,5
5,23,31,5
