"rainfall data copyright Foley Matthews 2009",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
22,19,5,11
23,19,5,11
23,19,5,11
24,19,5,11
24,19,5,11
24,19,5,11
24,19,5,11
25,19,5,11
25,19,5,11
25,19,5,11
25,19,5,11
25,19,5,11
26,19,5,11
26,19,5,11
26,19,5,11
26,19,5,11
26,19,5,11
27,19,5,11
27,19,5,11
27,19,5,11
27,19,5,11
27,19,5,11
27,19,5,11
28,19,5,11
28,19,5,11
28,19,5,11
28,19,5,11
28,19,5,11
28,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
29,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
30,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
31,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
32,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
33,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
34,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
35,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
36,19,5,11
37,19,5,11
37,19,5,11
37,19,5,11
37,19,5,11
37,19,5,11
37,19,5,11
38,19,5,11
38,19,5,11
38,19,5,11
38,19,5,11
38,19,5,11
39,19,5,11
39,19,5,11
39,19,5,11
39,19,5,11
40,19,5,11
40,19,5,11
40,19,5,11
41,19,5,11
41,19,5,11
41,19,5,11
41,19,5,11
42,19,5,11
42,19,5,11
42,19,5,11
42,19,5,11
42,19,5,11
43,19,5,11
43,19,5,11
43,19,5,11
43,19,5,11
44,19,5,11
44,19,5,11
44,19,5,11
45,19,5,11
45,19,5,11
45,19,5,11
46,19,5,11
46,19,5,11
47,19,5,11
47,19,5,11
48,19,5,11
48,19,5,11
49,19,5,11
49,19,5,11
50,19,5,11
50,19,5,11
51,19,5,11
51,19,5,11
52,19,5,11
53,19,5,11
53,19,5,11
54,19,5,11
55,19,5,11
55,19,5,11
56,19,5,11
56,19,5,11
57,19,5,11
58,19,5,11
58,19,5,11
58,19,5,11
59,19,5,11
59,19,5,11
0,20,5,11
1,20,5,11
1,20,5,11
2,20,5,11
2,20,5,11
3,20,5,11
3,20,5,11
4,20,5,11
5,20,5,11
5,20,5,11
6,20,5,11
7,20,5,11
7,20,5,11
8,20,5,11
9,20,5,11
10,20,5,11
11,20,5,11
12,20,5,11
13,20,5,11
15,20,5,11
19,20,5,11
23,20,5,11
25,20,5,11
34,20,5,11
42,20,5,11
44,20,5,11
46,20,5,11
51,20,5,11
53,20,5,11
58,20,5,11
1,21,5,11
6,21,5,11
9,21,5,11
10,21,5,11
11,21,5,11
14,21,5,11
18,21,5,11
23,21,5,11
26,21,5,11
29,21,5,11
31,21,5,11
37,21,5,11
41,21,5,11
46,21,5,11
49,21,5,11
55,21,5,11
0,22,5,11
10,22,5,11
17,22,5,11
27,22,5,11
38,22,5,11
55,22,5,11
41,10,6,11
44,13,6,11
56,13,6,11
7,14,6,11
18,14,6,11
32,14,6,11
30,22,6,11
36,23,6,11
37,23,6,11
39,23,6,11
39,23,6,11
40,23,6,11
40,23,6,11
41,23,6,11
41,23,6,11
42,23,6,11
42,23,6,11
43,23,6,11
44,23,6,11
44,23,6,11
45,23,6,11
45,23,6,11
46,23,6,11
47,23,6,11
48,23,6,11
48,23,6,11
49,23,6,11
49,23,6,11
49,23,6,11
50,23,6,11
50,23,6,11
51,23,6,11
51,23,6,11
52,23,6,11
52,23,6,11
52,23,6,11
53,23,6,11
53,23,6,11
53,23,6,11
54,23,6,11
54,23,6,11
55,23,6,11
55,23,6,11
57,23,6,11
58,23,6,11
0,0,7,11
1,0,7,11
4,0,7,11
38,0,7,11
34,4,7,11
43,4,7,11
43,7,7,11
50,7,7,11
38,18,7,11
38,18,7,11
3,2,9,11
4,2,9,11
6,2,9,11
12,2,9,11
53,3,9,11
55,3,9,11
33,4,9,11
37,4,9,11
3,5,9,11
5,5,9,11
7,5,9,11
8,5,9,11
9,5,9,11
9,5,9,11
11,5,9,11
12,5,9,11
12,5,9,11
12,5,9,11
13,5,9,11
13,5,9,11
14,5,9,11
15,5,9,11
16,5,9,11
16,5,9,11
17,5,9,11
18,5,9,11
19,5,9,11
20,5,9,11
22,5,9,11
23,5,9,11
24,5,9,11
25,5,9,11
26,5,9,11
28,5,9,11
35,5,9,11
36,5,9,11
47,6,9,11
56,8,9,11
7,9,9,11
28,13,9,11
29,13,9,11
31,13,9,11
34,13,9,11
50,13,9,11
6,14,9,11
15,14,9,11
6,18,9,11
29,0,10,11
49,0,10,11
52,0,10,11
58,0,10,11
59,0,10,11
12,6,10,11
30,6,10,11
59,20,15,11
59,20,15,11
