"rainfall data copyright Foley Matthews 2007",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
1,20,4,12
6,20,4,12
12,20,4,12
20,20,4,12
23,20,4,12
24,20,4,12
25,20,4,12
26,20,4,12
28,20,4,12
29,20,4,12
33,20,4,12
34,20,4,12
35,20,4,12
35,20,4,12
37,20,4,12
37,20,4,12
42,20,4,12
43,21,4,12
29,14,5,12
38,14,5,12
40,14,5,12
40,14,5,12
41,14,5,12
42,14,5,12
42,14,5,12
42,14,5,12
43,14,5,12
43,14,5,12
43,14,5,12
44,14,5,12
44,14,5,12
44,14,5,12
45,14,5,12
45,14,5,12
45,14,5,12
45,14,5,12
46,14,5,12
46,14,5,12
47,14,5,12
47,14,5,12
51,14,5,12
55,14,5,12
16,23,5,12
28,23,5,12
3,0,6,12
10,0,6,12
16,0,6,12
20,0,6,12
27,0,6,12
30,0,6,12
38,0,6,12
42,0,6,12
46,0,6,12
50,0,6,12
5,1,6,12
10,1,6,12
20,1,6,12
26,1,6,12
24,2,6,12
29,2,6,12
35,2,6,12
42,2,6,12
53,2,6,12
7,3,6,12
39,3,6,12
16,2,8,12
16,2,8,12
17,2,8,12
18,2,8,12
19,2,8,12
19,2,8,12
21,2,8,12
21,2,8,12
22,2,8,12
22,2,8,12
22,2,8,12
23,2,8,12
23,2,8,12
25,2,8,12
25,2,8,12
26,2,8,12
27,2,8,12
28,2,8,12
28,2,8,12
29,2,8,12
29,2,8,12
31,2,8,12
31,2,8,12
33,2,8,12
33,2,8,12
36,2,8,12
37,2,8,12
39,2,8,12
40,2,8,12
43,2,8,12
43,2,8,12
46,2,8,12
46,2,8,12
47,2,8,12
48,2,8,12
50,2,8,12
52,2,8,12
54,2,8,12
54,2,8,12
56,2,8,12
58,2,8,12
1,3,8,12
2,3,8,12
4,3,8,12
5,3,8,12
7,3,8,12
8,3,8,12
10,3,8,12
11,3,8,12
13,3,8,12
14,3,8,12
16,3,8,12
17,3,8,12
20,3,8,12
22,3,8,12
45,3,8,12
56,3,8,12
58,4,8,12
5,5,8,12
18,5,8,12
27,5,8,12
7,7,8,12
31,10,8,12
34,0,10,12
48,0,10,12
13,1,10,12
38,1,10,12
30,2,10,12
38,14,11,12
39,14,11,12
40,14,11,12
43,14,11,12
43,14,11,12
44,14,11,12
45,14,11,12
45,14,11,12
45,14,11,12
46,14,11,12
46,14,11,12
47,14,11,12
47,14,11,12
48,14,11,12
49,21,11,12
51,21,11,12
52,21,11,12
52,21,11,12
53,21,11,12
53,21,11,12
53,21,11,12
54,21,11,12
54,21,11,12
55,21,11,12
57,21,11,12
59,21,11,12
59,21,11,12
0,22,11,12
0,22,11,12
1,22,11,12
1,22,11,12
1,22,11,12
2,22,11,12
23,15,12,12
27,15,12,12
28,15,12,12
28,15,12,12
29,15,12,12
30,15,12,12
30,15,12,12
31,15,12,12
33,15,12,12
34,15,12,12
36,15,12,12
38,15,12,12
33,18,12,12
39,18,12,12
39,18,12,12
42,18,12,12
42,18,12,12
43,18,12,12
44,18,12,12
45,18,12,12
45,18,12,12
46,18,12,12
46,18,12,12
46,18,12,12
46,18,12,12
47,18,12,12
48,18,12,12
48,18,12,12
49,18,12,12
49,18,12,12
50,18,12,12
50,18,12,12
50,18,12,12
51,18,12,12
53,18,12,12
54,18,12,12
58,18,12,12
59,18,12,12
2,19,12,12
4,19,12,12
10,19,12,12
11,19,12,12
15,19,12,12
18,19,12,12
32,19,12,12
52,19,12,12
19,19,15,12
46,15,17,12
47,15,17,12
48,15,17,12
49,15,17,12
49,15,17,12
50,15,17,12
51,15,17,12
52,15,17,12
52,15,17,12
53,15,17,12
53,15,17,12
53,15,17,12
54,15,17,12
54,15,17,12
55,15,17,12
55,15,17,12
55,15,17,12
56,15,17,12
56,15,17,12
56,15,17,12
57,15,17,12
57,15,17,12
57,15,17,12
58,15,17,12
59,15,17,12
0,16,17,12
2,16,17,12
4,16,17,12
9,20,17,12
40,9,23,12
57,3,26,12
14,11,26,12
28,17,26,12
38,14,27,12
53,14,27,12
7,15,27,12
10,19,27,12
42,20,27,12
24,21,27,12
19,1,28,12
32,3,28,12
42,6,28,12
23,11,28,12
23,11,28,12
23,11,28,12
24,11,28,12
25,11,28,12
24,12,28,12
25,12,28,12
25,12,28,12
26,12,28,12
27,12,28,12
56,20,28,12
40,1,29,12
47,9,29,12
21,2,31,12
38,6,31,12
4,9,31,12
26,12,31,12
32,12,31,12
59,12,31,12
40,16,31,12
46,16,31,12
48,16,31,12
