rainfall data copyright Foley Matthews 2021,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
10,1,2,2
23,5,2,2
33,5,2,2
48,5,2,2
30,8,2,2
34,8,2,2
36,8,2,2
38,8,2,2
41,8,2,2
44,8,2,2
52,8,2,2
0,9,2,2
5,9,2,2
8,9,2,2
12,9,2,2
20,9,2,2
27,9,2,2
30,9,2,2
32,9,2,2
35,9,2,2
37,9,2,2
38,9,2,2
39,9,2,2
41,9,2,2
42,9,2,2
42,9,2,2
43,9,2,2
44,9,2,2
45,9,2,2
46,9,2,2
47,9,2,2
49,9,2,2
50,9,2,2
51,9,2,2
52,9,2,2
53,9,2,2
53,9,2,2
54,9,2,2
55,9,2,2
56,9,2,2
57,9,2,2
58,9,2,2
59,9,2,2
3,10,2,2
6,10,2,2
8,10,2,2
10,10,2,2
12,10,2,2
12,10,2,2
14,10,2,2
16,10,2,2
18,10,2,2
21,10,2,2
24,10,2,2
25,10,2,2
29,10,2,2
36,10,2,2
47,10,2,2
53,10,2,2
47,13,2,2
26,14,2,2
29,14,2,2
34,14,2,2
40,14,2,2
41,15,2,2
44,23,2,2
44,23,2,2
51,13,3,2
51,13,3,2
0,23,3,2
0,23,3,2
9,16,4,2
9,16,4,2
28,23,4,2
28,23,4,2
28,18,5,2
28,18,5,2
31,11,6,2
31,11,6,2
45,12,6,2
45,12,6,2
24,13,6,2
24,13,6,2
9,20,6,2
9,20,6,2
1,23,7,2
1,23,7,2
8,4,8,2
59,18,8,2
59,18,8,2
49,22,9,2
49,22,9,2
6,14,10,2
6,14,10,2
30,23,10,2
30,23,10,2
3,22,11,2
3,22,11,2
12,9,12,2
12,9,12,2
22,12,12,2
22,12,12,2
27,17,12,2
27,17,12,2
46,21,12,2
46,21,12,2
9,11,13,2
9,11,13,2
16,21,13,2
16,21,13,2
32,1,14,2
13,3,14,2
18,3,14,2
42,3,14,2
56,3,14,2
6,4,14,2
14,4,14,2
23,4,14,2
27,4,14,2
32,4,14,2
34,4,14,2
55,4,14,2
58,4,14,2
3,5,14,2
8,5,14,2
20,5,14,2
30,5,14,2
36,5,14,2
46,5,14,2
8,6,14,2
23,13,14,2
23,13,14,2
18,12,15,2
49,21,15,2
49,21,15,2
27,23,15,2
27,23,15,2
32,7,16,2
32,7,16,2
54,11,16,2
54,11,16,2
15,14,16,2
16,14,16,2
17,14,16,2
17,14,16,2
17,14,16,2
17,14,16,2
17,14,16,2
19,14,16,2
21,14,16,2
46,17,16,2
26,18,16,2
28,18,16,2
42,18,16,2
13,0,17,2
13,0,17,2
49,13,17,2
49,13,17,2
0,14,17,2
1,14,17,2
1,14,17,2
1,14,17,2
1,14,17,2
1,14,17,2
1,14,17,2
1,14,17,2
2,14,17,2
2,14,17,2
2,14,17,2
2,14,17,2
2,14,17,2
3,14,17,2
3,14,17,2
3,14,17,2
3,14,17,2
3,14,17,2
4,14,17,2
4,14,17,2
4,14,17,2
5,14,17,2
6,14,17,2
6,14,17,2
7,14,17,2
8,14,17,2
9,14,17,2
10,14,17,2
12,14,17,2
14,14,17,2
35,15,17,2
36,15,17,2
37,15,17,2
38,15,17,2
42,17,17,2
42,17,17,2
34,10,18,2
37,10,18,2
38,10,18,2
38,10,18,2
38,10,18,2
39,10,18,2
39,10,18,2
39,10,18,2
39,10,18,2
39,10,18,2
39,10,18,2
39,10,18,2
41,10,18,2
24,11,18,2
51,11,18,2
51,11,18,2
52,11,18,2
53,11,18,2
34,12,18,2
34,12,18,2
41,12,18,2
41,12,18,2
42,12,18,2
42,12,18,2
44,12,18,2
44,12,18,2
45,12,18,2
46,12,18,2
46,12,18,2
46,12,18,2
47,12,18,2
47,12,18,2
47,12,18,2
47,12,18,2
48,12,18,2
48,12,18,2
49,12,18,2
49,12,18,2
50,12,18,2
51,12,18,2
51,12,18,2
51,12,18,2
52,12,18,2
53,12,18,2
8,13,18,2
8,13,18,2
13,13,18,2
13,13,18,2
14,13,18,2
15,13,18,2
42,13,18,2
54,13,18,2
54,13,18,2
46,16,18,2
47,16,18,2
47,16,18,2
47,16,18,2
47,16,18,2
48,16,18,2
48,16,18,2
49,16,18,2
49,16,18,2
50,16,18,2
50,16,18,2
51,16,18,2
7,22,18,2
2,5,19,2
47,6,19,2
44,18,19,2
52,18,19,2
56,18,19,2
49,4,20,2
3,18,20,2
3,18,20,2
52,19,21,2
52,19,21,2
6,23,21,2
6,23,21,2
8,12,22,2
8,12,22,2
15,20,22,2
16,20,22,2
16,20,22,2
16,20,22,2
17,20,22,2
17,20,22,2
17,20,22,2
18,20,22,2
18,20,22,2
19,20,22,2
23,22,22,2
23,22,22,2
29,22,22,2
30,22,22,2
31,22,22,2
37,22,22,2
40,22,22,2
45,22,22,2
49,17,23,2
56,17,23,2
58,17,23,2
59,17,23,2
59,17,23,2
0,18,23,2
0,18,23,2
0,18,23,2
2,18,23,2
3,18,23,2
4,18,23,2
5,18,23,2
6,18,23,2
7,18,23,2
8,18,23,2
9,18,23,2
10,18,23,2
10,18,23,2
10,18,23,2
11,18,23,2
11,18,23,2
12,18,23,2
12,18,23,2
12,18,23,2
13,18,23,2
13,18,23,2
13,18,23,2
14,18,23,2
15,18,23,2
16,18,23,2
18,18,23,2
20,18,23,2
21,18,23,2
23,18,23,2
27,18,23,2
31,18,23,2
34,18,23,2
35,18,23,2
37,18,23,2
38,18,23,2
40,18,23,2
42,18,23,2
43,18,23,2
45,18,23,2
47,18,23,2
48,18,23,2
50,18,23,2
55,18,23,2
5,19,23,2
11,19,23,2
19,19,23,2
0,21,23,2
0,21,23,2
30,9,24,2
30,9,24,2
45,13,24,2
45,13,24,2
32,17,24,2
32,17,24,2
26,19,24,2
26,19,24,2
57,19,24,2
49,20,24,2
49,20,24,2
55,22,24,2
55,22,24,2
55,22,24,2
56,22,24,2
56,22,24,2
56,22,24,2
56,22,24,2
56,22,24,2
57,22,24,2
57,22,24,2
57,22,24,2
57,22,24,2
58,22,24,2
58,22,24,2
58,22,24,2
58,22,24,2
58,22,24,2
58,22,24,2
59,22,24,2
59,22,24,2
59,22,24,2
59,22,24,2
59,22,24,2
0,23,24,2
1,23,24,2
2,23,24,2
2,23,24,2
2,23,24,2
3,23,24,2
4,23,24,2
50,23,24,2
