rainfall data copyright Foley Matthews 2024,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
5,3,1,2
50,8,1,2
43,13,1,2
47,20,1,2
32,5,2,2
12,12,2,2
13,20,2,2
53,7,3,2
42,21,3,2
22,16,4,2
25,9,5,2
41,2,8,2
14,3,8,2
2,4,8,2
6,5,8,2
4,19,8,2
1,23,8,2
5,5,9,2
12,5,9,2
42,5,9,2
21,8,9,2
34,11,9,2
42,14,9,2
10,23,9,2
21,23,9,2
34,23,9,2
54,23,9,2
36,0,10,2
8,1,10,2
46,1,10,2
26,2,10,2
40,3,10,2
18,5,10,2
53,15,10,2
54,15,10,2
55,15,10,2
56,15,10,2
57,15,10,2
58,15,10,2
0,16,10,2
1,16,10,2
3,16,10,2
5,16,10,2
8,16,10,2
11,16,10,2
14,16,10,2
17,16,10,2
21,16,10,2
25,16,10,2
32,16,10,2
38,16,10,2
6,21,10,2
19,0,11,2
49,2,11,2
5,3,11,2
26,3,11,2
47,3,11,2
19,4,11,2
46,4,11,2
28,5,11,2
13,6,11,2
28,7,11,2
8,9,11,2
11,11,11,2
28,13,11,2
26,22,11,2
29,22,11,2
31,22,11,2
34,22,11,2
38,22,11,2
56,22,11,2
30,23,11,2
34,23,11,2
40,23,11,2
51,23,11,2
26,3,12,2
36,3,12,2
21,6,12,2
50,10,12,2
58,11,12,2
28,0,13,2
48,0,13,2
8,1,13,2
49,23,15,2
51,23,15,2
57,23,15,2
13,0,16,2
25,0,16,2
7,1,16,2
46,1,16,2
48,1,16,2
50,1,16,2
52,1,16,2
54,1,16,2
56,1,16,2
58,1,16,2
0,2,16,2
3,2,16,2
5,2,16,2
7,2,16,2
9,2,16,2
11,2,16,2
13,2,16,2
16,2,16,2
18,2,16,2
20,2,16,2
22,2,16,2
24,2,16,2
26,2,16,2
28,2,16,2
30,2,16,2
33,2,16,2
35,2,16,2
38,2,16,2
40,2,16,2
43,2,16,2
45,2,16,2
48,2,16,2
51,2,16,2
54,2,16,2
57,2,16,2
0,3,16,2
3,3,16,2
6,3,16,2
8,3,16,2
12,3,16,2
14,3,16,2
18,3,16,2
21,3,16,2
24,3,16,2
27,3,16,2
31,3,16,2
34,3,16,2
37,3,16,2
40,3,16,2
44,3,16,2
47,3,16,2
51,3,16,2
54,3,16,2
58,3,16,2
2,4,16,2
6,4,16,2
9,4,16,2
14,4,16,2
18,4,16,2
22,4,16,2
26,4,16,2
31,4,16,2
35,4,16,2
40,4,16,2
45,4,16,2
50,4,16,2
