rainfall data copyright Foley Matthews 2024,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
21,14,10,9
24,14,10,9
30,14,10,9
32,14,10,9
36,14,10,9
42,14,10,9
55,14,10,9
3,15,10,9
9,15,10,9
15,15,10,9
22,15,10,9
28,15,10,9
38,15,10,9
50,15,10,9
33,15,12,9
36,15,12,9
37,15,12,9
39,15,12,9
40,15,12,9
42,15,12,9
43,15,12,9
45,15,12,9
47,15,12,9
48,15,12,9
50,15,12,9
52,15,12,9
54,15,12,9
57,15,12,9
0,16,12,9
3,16,12,9
6,16,12,9
10,16,12,9
13,16,12,9
17,16,12,9
21,16,12,9
25,16,12,9
30,16,12,9
34,16,12,9
39,16,12,9
44,16,12,9
49,16,12,9
54,16,12,9
0,17,12,9
5,17,12,9
12,17,12,9
18,17,12,9
25,17,12,9
31,17,12,9
39,17,12,9
46,17,12,9
55,17,12,9
3,18,12,9
13,18,12,9
21,18,12,9
32,18,12,9
41,18,12,9
53,18,12,9
4,19,12,9
18,19,12,9
30,19,12,9
46,19,12,9
0,20,12,9
18,20,12,9
34,20,12,9
56,20,12,9
15,21,12,9
41,21,12,9
3,22,12,9
37,22,12,9
7,23,12,9
48,23,12,9
24,0,13,9
23,1,13,9
15,2,13,9
38,3,13,9
51,4,13,9
21,6,13,9
35,7,13,9
56,8,13,9
7,10,13,9
38,11,13,9
2,13,13,9
14,15,13,9
0,19,13,9
15,22,26,9
29,22,26,9
40,22,26,9
49,22,26,9
13,23,26,9
38,23,26,9
42,23,26,9
45,23,26,9
50,23,26,9
54,23,26,9
59,23,26,9
4,0,27,9
10,0,27,9
15,0,27,9
22,0,27,9
27,0,27,9
35,0,27,9
42,0,27,9
50,0,27,9
58,0,27,9
8,1,27,9
17,1,27,9
30,1,27,9
41,1,27,9
56,1,27,9
8,2,27,9
22,2,27,9
35,2,27,9
49,2,27,9
3,3,27,9
19,3,27,9
32,3,27,9
51,3,27,9
8,4,27,9
29,4,27,9
47,4,27,9
13,5,27,9
35,5,27,9
3,6,27,9
31,6,27,9
7,7,27,9
40,7,27,9
15,8,27,9
52,8,27,9
43,9,27,9
32,10,27,9
20,11,27,9
21,12,27,9
46,13,27,9
17,15,27,9
59,16,27,9
51,18,27,9
21,21,27,9
47,23,27,9
54,1,28,9
45,3,28,9
37,5,28,9
22,7,28,9
1,9,28,9
25,10,28,9
1,12,28,9
46,13,28,9
41,15,28,9
47,17,28,9
38,20,28,9
24,23,28,9
11,2,29,9
5,5,29,9
15,8,29,9
13,10,29,9
17,12,29,9
17,14,29,9
19,18,29,9
28,23,29,9
16,7,30,9
25,10,30,9
21,14,30,9
30,19,30,9
