"rainfall data copyright Foley Matthews 2012",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
2,22,1,5
12,22,1,5
35,22,1,5
19,23,1,5
22,23,1,5
24,23,1,5
27,23,1,5
40,23,1,5
50,23,1,5
8,0,2,5
49,4,2,5
14,6,2,5
26,6,2,5
45,6,2,5
36,20,2,5
36,20,2,5
36,20,2,5
45,0,22,5
27,1,25,5
16,2,25,5
39,2,25,5
58,2,25,5
19,3,25,5
48,6,25,5
57,12,25,5
13,13,25,5
33,13,25,5
55,13,25,5
43,14,25,5
57,14,25,5
13,15,25,5
32,15,25,5
58,15,25,5
7,16,25,5
24,16,25,5
42,16,25,5
51,16,25,5
3,17,25,5
18,17,25,5
30,17,25,5
39,17,25,5
46,17,25,5
51,17,25,5
56,17,25,5
1,18,25,5
9,18,25,5
18,18,25,5
28,18,25,5
42,18,25,5
48,18,25,5
0,19,25,5
22,19,25,5
37,19,25,5
49,19,25,5
1,20,25,5
5,20,25,5
15,20,25,5
24,20,25,5
40,20,25,5
55,20,25,5
23,21,25,5
49,21,25,5
51,2,31,5
