rainfall data copyright Foley Matthews 2024,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
32,1,1,3
13,7,4,3
46,11,5,3
1,4,6,3
28,22,6,3
24,5,8,3
46,16,9,3
31,17,9,3
46,18,9,3
23,21,9,3
19,0,10,3
17,4,10,3
31,8,10,3
24,11,10,3
4,15,10,3
40,3,11,3
55,7,11,3
28,14,11,3
31,20,11,3
35,4,12,3
1,11,12,3
50,20,17,3
56,21,17,3
14,22,17,3
33,0,18,3
54,0,18,3
24,1,18,3
12,3,18,3
23,3,18,3
39,3,18,3
16,11,18,3
36,5,20,3
31,18,23,3
56,18,23,3
40,19,23,3
43,20,23,3
37,21,23,3
44,2,24,3
26,6,24,3
10,8,24,3
22,12,24,3
10,14,24,3
54,14,24,3
29,16,24,3
59,16,24,3
40,17,24,3
8,18,24,3
34,18,24,3
50,19,24,3
1,21,24,3
56,0,25,3
42,3,25,3
15,4,25,3
42,4,25,3
4,5,25,3
42,5,25,3
18,7,25,3
33,12,25,3
50,12,25,3
7,13,25,3
19,13,25,3
32,13,25,3
43,13,25,3
56,13,25,3
7,14,25,3
23,14,25,3
37,14,25,3
56,14,25,3
15,15,25,3
37,15,25,3
1,16,25,3
34,16,25,3
5,17,25,3
55,17,25,3
53,18,25,3
23,20,25,3
57,21,25,3
8,0,26,3
58,1,26,3
14,4,26,3
15,6,26,3
17,8,26,3
45,9,26,3
24,11,26,3
41,12,26,3
8,14,26,3
18,15,26,3
34,16,26,3
35,17,26,3
46,18,26,3
41,19,26,3
44,20,26,3
35,21,26,3
33,22,26,3
25,23,26,3
24,0,27,3
59,0,27,3
37,1,27,3
11,2,27,3
52,2,27,3
26,3,27,3
5,4,27,3
37,4,27,3
2,5,27,3
19,5,27,3
38,5,27,3
57,5,27,3
19,6,27,3
40,6,27,3
4,7,27,3
26,7,27,3
52,7,27,3
15,8,27,3
42,8,27,3
6,9,27,3
34,9,27,3
57,9,27,3
26,10,27,3
49,10,27,3
13,11,27,3
32,11,27,3
55,11,27,3
16,12,27,3
40,12,27,3
0,13,27,3
24,13,27,3
45,13,27,3
7,14,27,3
26,14,27,3
47,14,27,3
6,15,27,3
24,15,27,3
41,15,27,3
58,15,27,3
13,16,27,3
31,16,27,3
47,16,27,3
8,17,27,3
25,17,27,3
45,17,27,3
2,18,27,3
22,18,27,3
40,18,27,3
58,18,27,3
15,19,27,3
34,19,27,3
52,19,27,3
12,20,27,3
30,20,27,3
50,20,27,3
7,21,27,3
28,21,27,3
47,21,27,3
9,22,27,3
31,22,27,3
54,22,27,3
15,23,27,3
38,23,27,3
58,23,27,3
22,0,28,3
43,0,28,3
7,1,28,3
28,1,28,3
52,1,28,3
6,2,28,3
14,2,28,3
39,2,28,3
1,3,28,3
24,3,28,3
44,3,28,3
7,4,28,3
28,4,28,3
54,4,28,3
17,5,28,3
43,5,28,3
5,6,28,3
32,6,28,3
56,6,28,3
22,7,28,3
44,7,28,3
10,8,28,3
34,8,28,3
0,9,28,3
22,9,28,3
43,9,28,3
58,9,28,3
15,10,28,3
30,10,28,3
47,10,28,3
4,11,28,3
21,11,28,3
35,11,28,3
53,11,28,3
9,12,28,3
29,12,28,3
47,12,28,3
8,13,28,3
25,13,28,3
47,13,28,3
6,14,28,3
31,14,28,3
53,14,28,3
21,15,28,3
46,15,28,3
17,16,28,3
47,16,28,3
30,17,28,3
4,18,28,3
44,18,28,3
14,19,28,3
41,19,28,3
55,19,28,3
12,20,28,3
28,20,28,3
47,20,28,3
2,21,28,3
19,21,28,3
35,21,28,3
50,21,28,3
4,22,28,3
20,22,28,3
34,22,28,3
51,22,28,3
5,23,28,3
24,23,28,3
41,23,28,3
3,0,29,3
22,0,29,3
43,0,29,3
59,0,29,3
19,1,29,3
36,1,29,3
56,1,29,3
15,2,29,3
38,2,29,3
58,2,29,3
24,3,29,3
45,3,29,3
12,4,29,3
37,4,29,3
8,5,29,3
34,5,29,3
7,6,29,3
34,6,29,3
4,7,29,3
29,7,29,3
58,7,29,3
22,8,29,3
49,8,29,3
11,9,29,3
34,9,29,3
53,9,29,3
10,10,29,3
23,10,29,3
39,10,29,3
53,10,29,3
8,11,29,3
21,11,29,3
35,11,29,3
46,11,29,3
58,11,29,3
9,12,29,3
23,12,29,3
36,12,29,3
51,12,29,3
5,13,29,3
22,13,29,3
36,13,29,3
51,13,29,3
51,13,29,3
52,13,29,3
53,13,29,3
53,13,29,3
53,13,29,3
54,13,29,3
54,13,29,3
54,13,29,3
54,13,29,3
55,13,29,3
55,13,29,3
55,13,29,3
56,13,29,3
56,13,29,3
57,13,29,3
57,13,29,3
58,13,29,3
59,13,29,3
1,14,29,3
3,14,29,3
6,14,29,3
12,14,29,3
20,14,29,3
31,14,29,3
47,14,29,3
12,15,29,3
41,15,29,3
26,16,29,3
13,17,29,3
54,18,29,3
3,21,29,3
0,1,30,3
31,5,30,3
57,9,30,3
58,9,30,3
59,9,30,3
59,9,30,3
1,10,30,3
6,10,30,3
36,10,30,3
45,11,30,3
45,13,30,3
7,16,30,3
17,20,30,3
18,6,31,3
24,10,31,3
33,10,31,3
40,11,31,3
20,13,31,3
13,17,31,3
