"rainfall data copyright Foley Matthews 2011",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
54,13,1,1
6,14,1,1
15,15,1,1
33,16,1,1
47,16,1,1
55,18,1,1
2,19,1,1
44,19,1,1
51,19,1,1
52,19,1,1
53,19,1,1
53,19,1,1
54,19,1,1
54,19,1,1
55,19,1,1
59,19,1,1
4,20,1,1
5,20,1,1
9,20,1,1
0,21,1,1
1,21,1,1
6,21,1,1
15,21,1,1
53,21,1,1
54,21,1,1
55,21,1,1
56,21,1,1
58,21,1,1
10,22,1,1
47,23,1,1
7,13,3,1
49,13,3,1
50,13,3,1
50,13,3,1
51,13,3,1
51,13,3,1
52,13,3,1
53,13,3,1
56,16,4,1
14,14,5,1
14,14,5,1
15,14,5,1
15,14,5,1
17,14,5,1
19,14,5,1
48,14,5,1
51,14,5,1
52,14,5,1
55,14,5,1
19,15,5,1
55,17,5,1
4,18,5,1
7,18,5,1
9,18,5,1
14,18,5,1
32,18,5,1
20,19,5,1
37,19,5,1
46,19,5,1
51,19,5,1
59,19,5,1
2,20,5,1
4,20,5,1
5,20,5,1
7,20,5,1
9,20,5,1
14,20,5,1
53,20,5,1
18,0,6,1
44,9,6,1
29,10,6,1
42,10,6,1
58,10,6,1
58,10,6,1
59,10,6,1
59,10,6,1
59,10,6,1
0,11,6,1
0,11,6,1
1,11,6,1
1,11,6,1
2,11,6,1
3,11,6,1
3,11,6,1
4,11,6,1
5,11,6,1
7,11,6,1
8,11,6,1
9,11,6,1
10,11,6,1
11,11,6,1
12,11,6,1
14,11,6,1
16,11,6,1
18,11,6,1
19,11,6,1
20,11,6,1
21,11,6,1
22,11,6,1
23,11,6,1
24,11,6,1
25,11,6,1
26,11,6,1
27,11,6,1
28,11,6,1
30,11,6,1
32,11,6,1
34,11,6,1
35,11,6,1
35,11,6,1
36,11,6,1
38,11,6,1
39,11,6,1
42,11,6,1
47,11,6,1
49,11,6,1
59,11,6,1
9,12,6,1
14,12,6,1
16,12,6,1
28,12,6,1
36,12,6,1
14,13,6,1
33,13,6,1
38,13,6,1
43,13,6,1
48,13,6,1
