rainfall data copyright Foley Matthews 2017,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
32,7,2,11
32,7,2,11
12,19,2,11
12,19,2,11
25,21,2,11
25,21,2,11
58,21,3,11
58,21,3,11
2,12,4,11
2,12,4,11
10,17,4,11
10,17,4,11
57,17,4,11
58,17,4,11
27,18,4,11
27,18,4,11
13,19,4,11
13,19,4,11
13,14,5,11
13,14,5,11
22,16,5,11
22,16,5,11
32,18,5,11
32,18,5,11
41,19,5,11
41,19,5,11
44,21,6,11
44,21,6,11
45,21,6,11
45,21,6,11
45,21,6,11
45,21,6,11
45,21,6,11
46,21,6,11
46,21,6,11
46,21,6,11
46,21,6,11
46,21,6,11
47,21,6,11
47,21,6,11
47,21,6,11
47,21,6,11
47,21,6,11
48,21,6,11
48,21,6,11
48,21,6,11
49,21,6,11
49,21,6,11
50,21,6,11
2,22,6,11
31,22,6,11
37,22,6,11
46,22,6,11
51,22,6,11
28,1,7,11
50,18,7,11
50,18,7,11
42,13,8,11
43,13,8,11
44,13,8,11
45,13,8,11
45,13,8,11
45,13,8,11
47,13,8,11
48,13,8,11
49,13,8,11
55,14,8,11
2,15,8,11
2,15,8,11
3,15,8,11
3,15,8,11
4,15,8,11
4,15,8,11
5,15,8,11
5,15,8,11
6,15,8,11
6,15,8,11
7,15,8,11
7,15,8,11
7,15,8,11
8,15,8,11
8,15,8,11
8,15,8,11
9,15,8,11
9,15,8,11
9,15,8,11
9,15,8,11
10,15,8,11
10,15,8,11
11,15,8,11
11,15,8,11
12,15,8,11
12,15,8,11
13,15,8,11
13,15,8,11
14,15,8,11
15,15,8,11
16,15,8,11
18,15,8,11
12,16,8,11
16,16,8,11
59,2,9,11
17,7,9,11
17,7,9,11
15,5,11,11
58,10,11,11
58,10,11,11
38,13,11,11
38,13,11,11
39,14,11,11
17,17,11,11
27,17,11,11
39,17,11,11
39,17,11,11
6,20,11,11
6,20,11,11
4,21,11,11
5,21,11,11
25,18,12,11
25,18,12,11
39,18,12,11
39,18,12,11
57,17,14,11
57,17,14,11
56,18,16,11
56,18,16,11
23,19,16,11
23,19,16,11
49,4,18,11
20,5,18,11
35,5,18,11
38,5,18,11
45,5,18,11
46,5,18,11
47,5,18,11
48,5,18,11
51,5,18,11
55,5,18,11
3,6,18,11
5,6,18,11
14,6,18,11
15,6,18,11
18,6,18,11
19,6,18,11
23,6,18,11
28,6,18,11
47,6,18,11
49,6,18,11
53,6,18,11
53,6,18,11
21,8,18,11
21,8,18,11
31,8,18,11
34,8,18,11
37,8,18,11
39,8,18,11
43,8,18,11
43,8,18,11
44,8,18,11
45,8,18,11
46,8,18,11
47,8,18,11
48,8,18,11
48,8,18,11
49,8,18,11
49,8,18,11
50,8,18,11
50,8,18,11
51,8,18,11
52,8,18,11
52,8,18,11
53,8,18,11
54,8,18,11
54,8,18,11
55,8,18,11
56,8,18,11
44,10,18,11
47,10,18,11
42,11,18,11
16,12,18,11
11,13,18,11
12,13,18,11
15,13,18,11
16,13,18,11
39,13,18,11
43,13,18,11
53,13,18,11
55,13,18,11
1,14,18,11
2,14,18,11
20,14,18,11
25,14,18,11
26,15,18,11
33,15,18,11
9,16,18,11
17,16,18,11
28,17,18,11
28,17,18,11
31,17,18,11
50,17,18,11
16,9,19,11
37,12,19,11
41,12,19,11
44,12,19,11
1,13,19,11
44,13,19,11
29,22,19,11
29,22,19,11
29,6,20,11
29,6,20,11
52,15,20,11
35,7,21,11
35,7,21,11
35,12,21,11
37,12,21,11
38,12,21,11
34,21,21,11
34,21,21,11
10,0,22,11
10,0,22,11
47,18,22,11
47,18,22,11
33,7,23,11
33,7,23,11
2,20,24,11
2,20,24,11
59,22,24,11
59,22,24,11
7,10,25,11
7,10,25,11
46,11,25,11
46,11,25,11
37,13,25,11
37,13,25,11
38,23,25,11
38,23,25,11
48,21,26,11
48,21,26,11
21,10,28,11
21,10,28,11
21,10,28,11
21,10,28,11
23,10,28,11
36,10,28,11
36,10,28,11
5,11,28,11
5,11,28,11
8,11,28,11
8,11,28,11
21,11,28,11
21,11,28,11
23,11,28,11
23,11,28,11
33,11,28,11
33,11,28,11
44,11,28,11
44,11,28,11
46,11,28,11
46,11,28,11
56,11,28,11
56,11,28,11
57,11,28,11
57,11,28,11
5,12,28,11
5,12,28,11
7,12,28,11
7,12,28,11
51,12,28,11
51,12,28,11
23,19,28,11
23,19,28,11
30,5,29,11
2,6,29,11
