rainfall data copyright Foley Matthews 2013,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
6,18,11,12
20,18,11,12
27,18,11,12
31,18,11,12
35,18,11,12
39,18,11,12
42,18,11,12
46,18,11,12
49,18,11,12
53,18,11,12
55,18,11,12
57,18,11,12
0,19,11,12
3,19,11,12
6,19,11,12
8,19,11,12
10,19,11,12
12,19,11,12
13,19,11,12
15,19,11,12
19,19,11,12
24,19,11,12
37,19,11,12
0,20,11,12
14,20,11,12
19,20,11,12
24,20,11,12
38,20,11,12
33,21,11,12
24,22,11,12
38,23,11,12
41,23,11,12
45,23,11,12
59,8,12,12
14,9,12,12
18,13,12,12
34,14,12,12
26,14,14,12
59,18,14,12
0,19,14,12
0,19,14,12
0,19,14,12
1,19,14,12
1,19,14,12
1,19,14,12
1,19,14,12
2,19,14,12
2,19,14,12
2,19,14,12
2,19,14,12
2,19,14,12
2,19,14,12
2,19,14,12
3,19,14,12
3,19,14,12
3,19,14,12
3,19,14,12
3,19,14,12
4,19,14,12
4,19,14,12
4,19,14,12
5,19,14,12
5,19,14,12
6,19,14,12
6,19,14,12
18,19,14,12
49,22,16,12
42,13,22,12
42,13,22,12
11,18,22,12
11,18,22,12
13,20,26,12
13,20,26,12
3,14,28,12
3,14,28,12
50,22,28,12
7,17,29,12
8,17,29,12
8,17,29,12
9,17,29,12
10,17,29,12
10,17,29,12
10,17,29,12
11,17,29,12
11,17,29,12
11,17,29,12
12,17,29,12
12,17,29,12
13,17,29,12
53,17,29,12
53,17,29,12
54,17,29,12
54,17,29,12
55,17,29,12
56,17,29,12
58,17,29,12
59,17,29,12
4,18,29,12
7,18,29,12
14,18,29,12
41,18,29,12
42,18,29,12
43,18,29,12
45,18,29,12
47,18,29,12
53,18,29,12
54,18,29,12
54,18,29,12
54,18,29,12
55,18,29,12
55,18,29,12
56,18,29,12
56,18,29,12
59,18,29,12
59,18,29,12
0,19,29,12
0,19,29,12
0,19,29,12
1,19,29,12
1,19,29,12
1,19,29,12
2,19,29,12
3,19,29,12
4,19,29,12
5,19,29,12
8,19,29,12
10,19,29,12
12,19,29,12
14,19,29,12
39,19,29,12
40,19,29,12
40,19,29,12
41,19,29,12
42,19,29,12
43,19,29,12
44,19,29,12
44,19,29,12
45,19,29,12
46,19,29,12
46,19,29,12
47,19,29,12
49,19,29,12
22,18,30,12
