rainfall data copyright Foley Matthews 2020,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
33,18,1,3
33,18,1,3
11,23,1,3
11,23,1,3
40,13,2,3
41,13,2,3
20,1,3,3
20,1,3,3
40,23,3,3
40,23,3,3
32,2,4,3
32,2,4,3
34,3,4,3
36,3,4,3
2,4,4,3
17,4,4,3
18,4,4,3
19,4,4,3
19,4,4,3
20,4,4,3
20,4,4,3
21,4,4,3
21,4,4,3
22,4,4,3
23,4,4,3
23,4,4,3
23,4,4,3
24,4,4,3
25,4,4,3
25,4,4,3
28,4,4,3
35,4,4,3
26,8,4,3
39,8,4,3
43,8,4,3
3,13,4,3
15,13,4,3
16,13,4,3
16,13,4,3
17,13,4,3
18,13,4,3
19,13,4,3
19,13,4,3
20,13,4,3
20,13,4,3
21,13,4,3
24,13,4,3
26,1,5,3
26,1,5,3
31,12,5,3
31,12,5,3
59,14,5,3
59,14,5,3
55,22,5,3
55,22,5,3
11,16,6,3
13,16,6,3
14,16,6,3
15,16,6,3
15,16,6,3
16,16,6,3
16,16,6,3
16,16,6,3
16,16,6,3
16,16,6,3
17,16,6,3
17,16,6,3
17,16,6,3
17,16,6,3
17,16,6,3
18,16,6,3
18,16,6,3
18,16,6,3
18,16,6,3
18,16,6,3
18,16,6,3
18,16,6,3
19,16,6,3
20,16,6,3
22,16,6,3
25,16,6,3
27,16,6,3
37,16,6,3
46,16,6,3
48,16,6,3
53,16,6,3
0,17,6,3
53,20,6,3
53,20,6,3
3,13,7,3
3,13,7,3
58,15,7,3
17,23,7,3
17,23,7,3
8,13,8,3
8,13,8,3
36,20,8,3
36,20,8,3
49,6,9,3
57,6,9,3
3,7,9,3
8,7,9,3
17,7,9,3
32,7,9,3
40,7,9,3
44,7,9,3
47,7,9,3
51,7,9,3
54,7,9,3
57,7,9,3
58,7,9,3
0,8,9,3
1,8,9,3
3,8,9,3
6,8,9,3
12,8,9,3
26,8,9,3
40,8,9,3
44,8,9,3
51,8,9,3
59,8,9,3
4,9,9,3
15,9,9,3
32,9,9,3
32,9,9,3
46,9,9,3
13,10,9,3
16,10,9,3
17,10,9,3
20,10,9,3
21,10,9,3
25,10,9,3
30,10,9,3
34,10,9,3
38,10,9,3
42,10,9,3
45,10,9,3
49,10,9,3
52,10,9,3
56,10,9,3
0,11,9,3
5,11,9,3
10,11,9,3
15,11,9,3
23,11,9,3
29,11,9,3
38,11,9,3
48,11,9,3
55,11,9,3
4,12,9,3
4,13,9,3
13,13,9,3
17,13,9,3
19,13,9,3
21,13,9,3
21,13,9,3
21,13,9,3
24,13,9,3
26,13,9,3
27,13,9,3
28,13,9,3
34,13,9,3
37,13,9,3
39,13,9,3
40,13,9,3
44,13,9,3
48,13,9,3
54,13,9,3
56,13,9,3
59,13,9,3
2,14,9,3
7,14,9,3
12,14,9,3
17,14,9,3
20,14,9,3
23,14,9,3
25,14,9,3
29,14,9,3
34,14,9,3
40,14,9,3
43,14,9,3
47,14,9,3
52,14,9,3
57,14,9,3
0,15,9,3
2,15,9,3
3,15,9,3
4,15,9,3
5,15,9,3
6,15,9,3
7,15,9,3
8,15,9,3
9,15,9,3
11,15,9,3
14,15,9,3
16,15,9,3
18,15,9,3
21,15,9,3
25,15,9,3
28,15,9,3
32,15,9,3
41,15,9,3
45,15,9,3
48,15,9,3
51,15,9,3
53,15,9,3
54,15,9,3
57,15,9,3
58,15,9,3
1,16,9,3
3,16,9,3
5,16,9,3
6,16,9,3
7,16,9,3
9,16,9,3
10,16,9,3
11,16,9,3
13,16,9,3
14,16,9,3
15,16,9,3
16,16,9,3
17,16,9,3
18,16,9,3
19,16,9,3
20,16,9,3
22,16,9,3
23,16,9,3
25,16,9,3
28,16,9,3
31,16,9,3
33,16,9,3
36,16,9,3
40,16,9,3
43,16,9,3
47,16,9,3
53,16,9,3
3,17,9,3
7,17,9,3
9,17,9,3
11,17,9,3
13,17,9,3
15,17,9,3
17,17,9,3
19,17,9,3
21,17,9,3
22,17,9,3
24,17,9,3
25,17,9,3
26,17,9,3
28,17,9,3
29,17,9,3
31,17,9,3
33,17,9,3
36,17,9,3
39,17,9,3
44,17,9,3
47,17,9,3
50,17,9,3
53,17,9,3
56,17,9,3
5,18,9,3
19,18,9,3
24,18,9,3
29,18,9,3
39,18,9,3
29,19,9,3
50,19,9,3
10,20,9,3
16,20,9,3
33,20,9,3
50,20,9,3
54,20,9,3
57,20,9,3
1,21,9,3
7,21,9,3
14,21,9,3
35,22,9,3
51,22,9,3
30,23,9,3
49,23,9,3
52,23,9,3
54,23,9,3
56,23,9,3
58,23,9,3
1,0,10,3
8,0,10,3
12,0,10,3
15,0,10,3
25,0,10,3
15,1,10,3
15,1,10,3
3,2,10,3
17,5,10,3
37,5,10,3
7,7,10,3
12,7,10,3
19,8,10,3
48,12,10,3
40,8,11,3
1,16,11,3
1,16,11,3
56,19,11,3
16,0,12,3
16,0,12,3
0,18,12,3
50,18,12,3
6,19,12,3
25,19,12,3
37,19,12,3
56,19,12,3
10,23,12,3
10,23,12,3
55,8,13,3
55,8,13,3
47,9,13,3
58,22,13,3
58,22,13,3
12,2,15,3
12,2,15,3
43,21,15,3
43,21,15,3
40,9,16,3
3,14,16,3
3,14,16,3
58,17,16,3
58,17,16,3
6,0,17,3
6,0,17,3
15,2,18,3
15,2,18,3
46,15,18,3
46,15,18,3
21,13,19,3
21,13,19,3
17,0,20,3
17,0,20,3
40,19,20,3
40,19,20,3
14,19,21,3
26,22,21,3
26,22,21,3
19,8,22,3
19,8,22,3
4,0,23,3
4,0,23,3
26,9,23,3
29,23,23,3
29,23,23,3
27,9,24,3
41,21,24,3
41,21,24,3
42,22,26,3
42,22,26,3
37,15,27,3
50,15,27,3
50,15,27,3
45,19,27,3
45,19,27,3
44,22,27,3
51,23,27,3
51,23,27,3
26,14,28,3
26,14,28,3
42,15,28,3
43,15,28,3
44,15,28,3
45,15,28,3
45,15,28,3
45,15,28,3
46,15,28,3
46,15,28,3
46,15,28,3
47,15,28,3
48,15,28,3
48,15,28,3
49,15,28,3
51,15,28,3
52,15,28,3
54,15,28,3
56,15,28,3
1,16,28,3
3,17,28,3
3,17,28,3
42,21,28,3
42,21,28,3
59,12,29,3
59,12,29,3
12,20,29,3
12,20,29,3
44,20,29,3
44,20,29,3
28,23,29,3
28,23,29,3
55,14,30,3
55,14,30,3
49,17,31,3
49,17,31,3
